identifier	lemma	context	indices_target_token
modern_corpus_spanish-760415-53	compasión	1216 Joan Halifax: La compasión y el verdadero significado de la empatía Quiero abordar el tema de la compasión.	22:31
modern_corpus_spanish-677737-259	compasión	De hecho, la empatía puede conducir a la angustia, que puede incluso llevar al desinterés o al agotamiento. En contraste, la compasión es cuando uno se preocupa por alguien más y dicha preocupación está vinculada con una alta motivación de aliviar el sufrimiento de esa persona. Por ejemplo, si una madre ve a su hijo llorar después de una caída, primero empatiza con el niño al ver su dolor y tristeza.	125:134
old_corpus_spanish-616722-200	compasión	- XII - UANDO el espíritu, reposando de la agitación del combate, tuvo tiempo de dar paso a la compasión, al frío terror producido por la vista de tan grande estrago, se presentó a los ojos de cuantos quedamos vivos la escena del navío en toda su horrenda majestad. Hasta entonces los ánimos no se habían ocupado más que de la defensa; mas cuando el fuego cesó, se pudo advertir el gran destrozo del casco, que, dando entrada al agua por sus mil averías, se hundía, amenazando sepultarnos a todos, vivos y muertos, en el fondo del mar.	95:104
modern_corpus_spanish-552035-409	compasión	Personas como Bolsonaro y Trump son fanfarrones, pendencieros, propensos a la división y sociópatas. La cantidad inmensa de muertes en sus respectivos países no los han llevado a tener expresiones de compasión ni a implementar políticas de salud pública efectivas. Se puede percibir un comportamiento igual de perverso entre otros hombres fuertes del G20.	200:209
old_corpus_spanish-137446-117	compasión	El intruso se levantó. —Señora, si yo pudiera mover a compasión el espíritu elevado y piadoso de usted me tendría esta noche por el más feliz de los hombres. He entrado aquí inspirando miedo.	54:63
old_corpus_spanish-275971-151	compasión	Pero la razón le ofreció un pedazo de alambre. — Pues si no ha sido la compasión mi móvil, ha sido otro más grande, la justicia. Ese hombre es inocente de la destrucción de San Salomó.	71:80
old_corpus_spanish-162787-244	compasión	Gil de la Cuadra se acercó a él y limpiole el sudor de la frente. Las miradas de Regato eran tan expresivas pidiendo compasión; las contracciones de su cara tan violentas, que el primer preso no pudo resistir el estímulo de sus sentimientos compasivos, y le quitó la mordaza. —¡Ah… gracias, gracias!	117:126
old_corpus_spanish-471592-961	compasión	Jacinta y su suegra cogieron por su cuenta al Delfín, y le pusieron en duro compromiso, refiriéndole lo ocurrido, mostrándole la carta redactada por Estupiñá y obligándole (con lastimoso desdoro de su dignidad) a manifestarse sinceramente consternado, pues el caso no era para puesto en solfa, ni para rehuido con cuatro frases y un pensamiento ingenioso. Había faltado gravemente, ofendiendo a su mujer legítima, abandonando después a su cómplice, y haciendo a esta digna de compasión y aun de simpatía, por una serie de hechos de que él era exclusivamente responsable. Por fin, Santa Cruz, tratando de rehacer su destrozado amor propio, negó unas cosas, y otras, las más amargas, las endulzó y confitó admirablemente, para que pasaran, terminando por afirmar que el chico era suyo y muy suyo, y que por tal lo reconocía y aceptaba, con propósitos de quererle como si le hubiera tenido de su adorada y legítima esposa.	476:485
old_corpus_spanish-459695-201	compasión	Me estás haciendo creer que no hay Dios, que portarse bien y portarse mal todo es lo mismo». La compasión venció a la delincuente y se mostró tan afable aquella tarde y noche, que Maximiliano hubo de tranquilizarse. El pobrecito estaba destinado a no tener rato bueno, pues a punto que su espíritu recibía algún alivio, se le inició la jaqueca.	96:105
old_corpus_spanish-541288-376	compasión	Además, no se apartan de mi pensamiento las atrocidades que hará separado de mí. MONCADA.- Me ha contado Jordana que anoche, sentado a la mesa sin probar bocado, su cara tétrica daba compasión. VICTORIA.- Echaría de menos nuestra conversación amenísima: «Victoria, ¿apuntaste la partida de los moldes?...	183:192
old_corpus_spanish-665486-369	compasión	Una idea volvía a cada instante a mi espíritu con increíble tenacidad. ¡Es un castigo de Dios! ¿Qué derecho tengo yo, en efecto, de aspirar a la felicidad, cuando he pisoteado sin compasión la de otro ser inocente y débil? Si la justicia del cielo interviene a veces en las faltas del mundo, debo olvidar la moral acomodaticia con que nos acostumbramos a burlarnos, por torpes pasiones, de lo que hay sobre la tierra de respetable, y postrarme de rodillas ante el fallo justiciero de Dios.	180:189
modern_corpus_spanish-394935-329	compasión	Para África, el Papa Juan Pablo II fue un aliado en la promoción de la paz, la democracia, los derechos humanos, la justicia social y el desarrollo. Encarnó la compasión y representó a los pobres, los que carecen de voz, los marginados, los desesperados y los oprimidos. África lo recordará siempre como a un amigo auténtico y un Papa para todas las personas.	160:169
old_corpus_spanish-585571-378	compasión	Cada ojo era un río inagotable. Don Pedro, mejor dicho, el caimán de la escuela, le miraba sonriendo con cierta ferocidad escudriñadora, detrás de la cual quién sabe si se escondía la compasión. Limpiándose las lágrimas con ambas manos, a puñados, Felipe suspiró estas palabras:	184:193
old_corpus_spanish-226591-165	compasión	Dicho esto, me miró con cierta perplejidad. En sus ojos se retrataba una viva compasión hacia mi persona, quizás algún sentimiento más favorable. Al principio creí engañarme, pero mi corazón con su misterioso lenguaje me indicó que habían cambiado de súbito los sentimientos de la condesa respecto a mí.	78:87
old_corpus_spanish-69210-445	compasión	—Aquí todas nacen de pie —dijo la Burlada a Crescencia—, menos nosotras, que hemos caído en el mundo como talegos. Y la Casiana, afilando más su cara caballuna, hasta darle proporciones monstruosas, dijo con acento de compasión lúgubre: «¡Pobre Don Carlos! Está más loco que una cabra». A la mañana siguiente, aprovechando la comunidad el hecho feliz de no haber ido a la parroquia ni la señá Benina ni el ciego Almudena, menudearon los comentarios del extraño suceso.	218:227
old_corpus_spanish-457731-99	compasión	Aquí no tenemos miedo a ninguna tarasca. Por compasión y caridad no la echamos a la calle, ya lo sabe usted... Vamos, hija, pocas palabras y a hacer lo que se le manda. A Mauricia le temblaba la quijada, y sus ojos tomaban esa opacidad siniestra de los ojos de los gatos cuando van a atacar.	45:54
old_corpus_spanish-654866-379	compasión	En el corazón de Jenara cabrá la perversidad, pero no la bajeza. El sujeto a quien usted acaba de nombrar no puede nunca ser mirado por ella sino como un despreciable ser, más digno de compasión que de odio. Hay cosas que están fuera del orden natural.	185:194
old_corpus_spanish-637611-226	compasión	Yo era rico, y poco perdía, relativamente a mi fortuna, con los ataques de aquella divertida mendicidad. La compasión, el parentesco, la admiración del ingenio de Raimundo obraban en mí para determinar mi liberalidad. Gozaba en su júbilo al tomar el dinero, y me parecía que echaba combustible a su temperamento para encenderlo y verle despedir las chispas de gracia con que me divertía tanto.	108:117
old_corpus_spanish-574285-399	compasión	Me escapé hacia tierra, y andaba oculto por entre las tumbas cuando por vez primera vi a mi Pip. Y me dirigió una mirada tan afectuosa que de nuevo se me hizo aborrecible, aunque sentía la mayor compasión por él. Gracias a mi Pip me di cuenta de que también Compeyson se había escapado y estaba en los marjales.	195:204
old_corpus_spanish-450655-983	compasión	No aspiraba ella a tener uno solo, sino que quería verse rodeada de una serie, desde el pillín de cinco años, hablador y travieso, hasta el rorró de meses que no hace más que reír como un bobo, tragar leche y apretar los puños. Su desconsuelo se manifestaba a cada instante, ya cuando encontraba una bandada que iba al colegio, con sus pizarras al hombro y el lío de libros llenos de mugre, ya cuando le salía al paso algún precoz mendigo cubierto de andrajos, mostrando para excitar la compasión sus carnes sin abrigo y los pies descalzos, llenos de sabañones. Pues como viera los alumnos de la Escuela Pía, con su uniforme galonado y sus guantes, tan limpios y bien puestos que parecían caballeros chiquitos, se los comía con los ojos.	487:496
old_corpus_spanish-234710-265	compasión	— Esto no puede tolerarse -dijo D. Paco, no ya enfurecido sino lloroso-. ¡Dios eterno, y tú, Virgen Santísima del Carmen, tened compasión de mí! Este niño y sus hermanas van a quitarme los pocos días que me restan de vida.	128:137
old_corpus_spanish-610555-750	copiar	En la escuela aprendí a copiar sotas y me hice después de un molde para calcar una figura de San Martín a caballo que suelen poner los pulperos en los faroles de papel; y de adquisición en adquisición yo concluí en diez años de perseverancia con adivinar todos los secretos de hacer mamarrachos. En una visita de mi familia a casa de Doña Bárbara Icasate, ocupé el día en copiar la cara de un San Jerónimo, y una vez adquirido aquel tipo, yo lo reproducía de distintas maneras en todas las edades y sexos. Mi maestro cansado de corregirme en este pasatiempo, concluyó por resignarse y respetar esta manía instintiva.	372:378
old_corpus_spanish-574804-365	copiar	Cuando pasábamos por delante de la puerta del señor Barley, oímos que murmuraba algo con voz ronca, cuyo tono disminuía y aumentaba como el viento. Y sin cesar decía lo que voy a copiar, aunque he de advertir que he sustituido con bendiciones otras palabras que eran precisamente todo lo contrario. ¡Hola! ¡Benditos sean mis ojos, aquí está el viejo Bill Barley! ¡Aquí está el viejo Bill Barley, benditos sean mis ojos! ¡Aquí está el viejo Bill Barley, tendido en la cama y sin poder moverse, bendito sea Dios! ¡Tendido de espaldas como un lenguado muerto!	179:185
old_corpus_spanish-598573-272	copiar	Aunque al salir de su cuarto cerraba siempre, yo hallé una noche medios de abrir, y vimos todo. Mi mamá y yo decíamos: «Quizás esté copiando para traernos algo de comer». ¡Qué chasco nos llevamos!; todo se volvía: Artículo primero, tal cosa; artículo segundo, tal cosa.	132:140
old_corpus_spanish-359309-316	copiar	De improviso, vi a la Madre Mariana junto a mí, no puedo decir si sentada o en pie. Su voz sonaba quejumbrosa, diciéndome lo que, por ser de ella, intento copiar ad pedem litteræ... «Me vuelvo a los Madriles, porque ya he visto lo que dan de sí los últimos acontecimientos de Navarra, y el fracasado intento de guerra civil.	155:161
old_corpus_spanish-405872-730	copiar	Casi todas estas sociedades tienen hoy sus periódicos, creados con el fin de establecer sólida alianza entre los socios o cofrades y ofrecer una lectura altamente recreativa, a veces enormemente cómica, dicho sea también con el respeto debido. Para María no la había más sabrosa ni edificante, y se recreaba largas horas con las anécdotas (¡qué lástima no poder copiar algunas!), con las oraciones y, por último, con la parte que podría llamarse místico-farmacéutica, que es una lista mensual de todas las curaciones hechas con las obleas y las mantecas pasadas por el famoso perolito de Sevilla, prodigios que se dejan muy atrás los milagros de Holloway y de ciertos específicos. María guardaba siempre en su poder porción cumplida de obleas y mantecas pasadas por el perolito para atender a las enfermedades de sus deudos y amigos, segura del éxito siempre que estos tomasen la medicina con fe.	362:368
old_corpus_spanish-513841-420	copiar	Naturalmente, me cansé; claro. En Florencia y Roma, el arte me curó de aquel afán diabólico, y como mis pruebas estaban hechas, y ya no me atormentaba la idea de doctorarme de hombre, dediqueme al estudio; copiaba, atacando con brío el natural; pero mientras más aprendía, mayor suplicio me causaba la deficiencia de mi educación artística. En el color íbamos bien: lo manejaba fácilmente; pero en el dibujo, cada día más torpe.	206:213
old_corpus_spanish-18567-1734	copiar	El pórtico del Mediodia está adornado ademas y en seguida de la pintura de Bayen, viniendo de la Puerta del Mollete, por la preciosa fachada esterior de la Puerta de la Presentacion que en su lugar dejamos descrita, por el respaldo de la escalera reservada que tienen los Prelados para bajar desde su Palacio á la Catedral, por los otros respaldos de las Capillas del Cristo de las Cucharas, de la Pila bautismal y de la Piedad, todos con ornamentacion gótica mas ó menos antigua, y por la Puerta de Santa Catalina, que tambien describimos. El pórtico del Oriente tiene en el testero de la primera bóveda una puerta con adornos platerescos que da paso á la Capilla—parroquia de San Pedro, ocupando el resto del muro, por encima y por los lados, un fresco de Bayen, y despues de otras pinturas de este mismo autor, y frente del trozo de columna que segun dijimos, copiando su leyenda, al hablar de la historia de esta Santa Catedral, contiene el testimonio mas auténtico de la consagracion del templo godo en tiempos de Recaredo, frente, repetimos, de esta veneranda columna, hay una puerta de estilo y ornamentacion gótica, destacándose en ella la Cruz de Jerusalen, prueba de ser obra del Pontificado del Cardenal Mendoza, quien sustituyó la Santa Cruz en algunas partes á sus armas, por ser aquella su título cardenalicio. Entremos por esa puerta, y examinemos los departamentos á que da paso, que bien lo merecen.	863:871
old_corpus_spanish-684484-228	copiar	EL AGUA. — ¡Mujer!…, ¡mujer!…, óyeme…, óyeme y acércate para oírme, que yo besaré tus pies mientras tiemblo al copiar tu imagen en el fondo sombrío de mis ondas ¡Mujer!…, óyeme, que mis murmullos son palabras. EL VIENTO.	111:117
old_corpus_spanish-514234-921	copiar	Algunas noches charlaron de diversos asuntos, esquivando D. Lope, con fría táctica, el tratar del idilio; y tal viveza de espíritu mostraba la niña, de tal modo se transfiguraba su nacarado rostro de dama japonesa al reflejar en sus negros ojos la inteligencia soberana, que D. Lope, refrenando sus ganas de comérsela a besos, se llenaba de melancolía, diciendo para su sayo: «Le ha salido talento... Sin duda ama». No pocas veces la sorprendió en el comedor, a horas desusadas, bajo el foco luminoso de la lámpara colgante, dibujando el contorno de alguna figura en grabado o copiando cualquier objeto de los que en la estancia había. «Bien, bien -le dijo a la tercera o cuarta vez que la encontró en semejante afán-.	577:585
old_corpus_spanish-1116-296	copiar	Que Calpena se aburría en la oficina, no hay para qué decirlo. Desde su iniciación burocrática no había hecho más que extender algunos oficios y copiar dos o tres estados de recaudaciones. El jefe le consideraba, presumiendo en él una superioridad aún no bien manifiesta, pero que lo sería pronto; y los compañeros le mostraron afecto y fraternidad, más admirados que envidiosos de su buena ropa.	145:151
old_corpus_spanish-619042-262	copiar	Todo esto sería muy bonito; pero diré con el latino: sed nunc non erat hic locus. Como prueba de mi modestia, no he vacilado en copiar el diálogo con Inés, que me favorece tan poco, atreviéndome a esperar que si el lector no me adorase romántico, podrá apreciarme sincero. Hagamos, pues, las paces y continuaré la narración en el mismo punto en que la dejé; y es que habiendo espetado las palabras referidas y aun algunas más, hijas de mi estólida vanidad, dejé a Inés, creyendo que debía buscar interlocutor más conforme a la alteza y sublimidad de mis pensamientos.	128:134
old_corpus_spanish-124926-217	copiar	—¿Y qué podemos nosotros contra los designios…? —¡Qué desinios ni qué…!(aquí una palabra que no se puede copiar. ) Las señoras ganarán el pleito.	105:111
old_corpus_spanish-660773-333	copiar	—le dijo doña Francisca. —Esta mañana los he concluido —contestó Mendoza, con afectada modestia, cuidándose muy bien de decir que sólo había tenido el trabajo de copiarlos de una composición del poeta español Campoamor, entonces poco conocido en Chile. —Aquí hay algo en prosa —dijo doña Francisca—: «La humanidad camina hacia el progreso, girando en un círculo que se llama amor y que tiene por centro el ángel que apellidan mujer».	162:171
old_corpus_spanish-628569-355	copiar	Las hojas del sauce se podrían contar una por una. El artista había querido expresar el conjunto, no por el conjunto mismo sino por la suma de pormenores, copiando indoctamente a la Naturaleza; y para obtener el follaje, tuvo la santa calma de calzarse las hojitas todas una después de otra. Habíalas tan diminutas, que no se podían ver sino con microscopio.	155:163
old_corpus_spanish-609243-255	copiar	No habéis degenerado un ápice de tus abuelos! El célebre rastreador sanjuanino, después de haber hecho con su ciencia devolver a muchos lo hurtado, y dejado salir de las cárceles los presos, como sucedió con mi primo M. Morales, sin acertar a cortarle el rastro que había prometido no hallar, se ha retirado a morir a Mogna, morada de su tribu, dejando a sus hijos la gloria de su nombre; gloria que ha llegado a Europa, de folletín en revista, copiando el parágrafo del Rastreador de Civilización y Barbarie, dejando Calíbar más duradero recuerdo en Europa que las barbaridades de Facundo, el blanco perverso e indigno de memoria[71]. ¿Habéis visto por ventura unas canastillas de formas variadas que contienen los útiles de costura de nuestras niñas, cerradas de boca a veces a guisa de cabeza de cebolla, o bien abiertas por el contrario como campana, con bordes brillantes y curiosamente rematados, salpicadas de motas de lana de diversos colores?	445:453
modern_corpus_spanish-689548-339	copiar	La reacción del gobierno fue depositar la culpa del problema en la instigación externa. Envió más tropas, ocultó detalles de las muertes de los manifestantes, sentenció a cadena perpetua a un educador sobre sida que había copiado CDs ilegales provenientes de la India y, durante meses, prohibió que extranjeros y periodistas ingresaran a la meseta tibetana. En noviembre, funcionarios chinos, en vivo por la televisión nacional, ridiculizaron las propuestas de negociación de los exiliados tibetanos.	222:229
modern_corpus_spanish-751726-442	copiar	Creo que tenemos la oportunidad de hacerlo mejor que los griegos. No es fácil aventajar a los griegos. Pero con la industriosidad de los egipcios, fueron capaces de construir la Biblioteca de Alejandría con la idea de copiar cada libro de todos los pueblos del mundo. El problema es que uno tiene que ir hasta Alejandría para entrar a su biblioteca.	218:224
old_corpus_spanish-141373-350	copiar	Esto era en verdad peor que un castigo. Aura bajaría por las mañanas a la tienda, y como tenía tan bonita letra, puede que Martín la pusiera en el escritorio, a su lado, a copiar cartas y facturas, tocándose el codo de él con el de ella… No, no mil veces: esto no lo sufría. Como viera los codos juntos, de fijo haría cualquier barbaridad.	172:178
old_corpus_spanish-321121-685	copiar	Acordeme de un concepto enigmático de Miedes, que así dice con enrevesado estilo: «Gobernáis atado de pies y manos, con ligaduras palatinas, y os estorba el paso y el gesto la polvorienta madeja de supersticiones, o de místicos escrúpulos que descienden de la altura como telarañas de los tiempos...». Esta monserga del sabio atenzano, que copio de memoria sin responder de la exactitud de su fraseología, ya no me parece tan estrafalaria. «Dispénseme usted, pollo, que le haya molestado -me dijo después-.	340:345
modern_corpus_spanish-13425-644	copiar	¿Nos estamos escondiendo de los ciudadanos de los Estados miembros, la mayoría de los cuales se oponen –sobre la base de argumentos racionales– a la adhesión de Turquía, o de los presidentes de nuestros Grupos, por miedo a defender nuestras convicciones, sean las que sean? Eso significaría que esta Cámara se limita a copiar el comportamiento del Consejo y que, en último término, seremos rehenes de quienes dicen que es demasiado tarde para decir que no. De ninguna forma es demasiado tarde.	319:325
modern_corpus_spanish-627402-804	copiar	"Además, las sanciones legales y el cumplimiento de la ley no tienen mucho valor si las personas no tienen otra propiedad que pudiera estar en riesgo al enfrentar multas y otras sanciones. No es de sorprenderse, entonces, que un país atrasado, en desarrollo, que se encuentra en las primeras etapas de la ""actualización"" por medio del aprendizaje de lo que el mundo desarrollado tiene, considere que copiar los avances intelectuales de otros es algo así como un derecho humano. Esta puede ser la explicación de por qué los asuntos de los derechos de propiedad intelectual son tratados, casi en todos los países en desarrollo, como un ""asunto internacional"", no como un problema de política interna."	399:405
modern_corpus_spanish-859680-314	copiar	"La distribución cambia a ""vivientes"" y entonces, ya que alcanzan el umbral donde la tasa de mutación es tan alta que no pueden auto-replicarse, no pueden copiar la información hacia sus descendientes sin cometer tantos errores que la habilidad de replicarse se desvanece. Y entonces se pierde el marcador."	154:160
modern_corpus_spanish-586241-1230	copiar	"Para que los notables aumentos de la productividad que han estado al alcance de los Estados Unidos propicien en última instancia una aceleración del aumento de los beneficios y los salarios reales, bastará con que los encargados de la formulación de políticas de los Estados Unidos resisten simplemente la tentación de aplicar medidas políticamente convenientes, pero económicamente perjudiciales, de ""protección"" de la producción y del empleo. Como economía que está en la vanguardia del mundo, los Estados Unidos han de afrontar la tarea más difícil para garantizar el crecimiento, pues deben crear -y no sólo copiar y adaptar- nuevas tecnologías, formas mejores de capital y organizaciones empresariales más productivas. Si los Estados Unidos pueden crecer tan rápidamente como ahora, constituirá una buena noticia para otras economías menos desarrolladas, en particular porque un efecto poderoso de las revoluciones tecnológicas en marcha en materia de computadoras y comunicaciones es el de hacer que resulte mucho más fácil la participación en la división mundial del trabajo, ahora centrada en los Estados Unidos."	612:618
modern_corpus_spanish-886661-180	copiar	A la gente le parece algo mágico. ¿Cómo es que pasa esto? Bueno, pasa porque es legal copiarse los unos de los otros. Alguna gente piensa que hay unas cuantas personas en la cima de la cadena de la moda que nos dictan lo que todos nos vamos a poner. Pero si hablaseis con cualquier diseñador a cualquier nivel, incluyendo a esos diseñadores de lujo, todos siempre dicen que su principal inspiración viene de la calle, donde gente como nosotros combina y conjunta nuestros propios looks,	86:94
modern_corpus_spanish-839528-1042	copiar	Mientras que sus cerebros tenían una ventaja con la capacidad de copiar, encender fogatas, mantener el fuego, nuevas técnicas de caza, este tipo de cosas, es inevitable que también copiaran ponerse plumas en el pelo, o vestir ropas extrañas, o pintarse las caras, o lo que fuera. Entonces se tiene una carrera armamentista entre los genes que están tratando que los humanos tengan cerebros pequeños y económicos, y no desperdicien el tiempo copiando todo esto, y los memes mismos, como los sonidos que la gente hace y copia; en otras palabras, lo que terminó siendo el lenguaje, que compite para hacer los cerebros más y más grandes. Así que, en esta teoría, el cerebro grande es impulsado por los memes.	441:449
modern_corpus_spanish-886701-381	copiar	Dijo que una de las razones por las que inventó el bebop era porque estaba seguro de que los músicos blancos no serían capaces de reproducir el sonido. Quiso hacerlo demasiado difícil de copiar. Y eso es lo que los diseñadores de moda hacen continuamente. Intentan crear un look propio, una estética, que refleje quienes son.	187:193
old_corpus_spanish-679505-496	copiar	En una de las salas bajas encontrose a Cruz, haciendo los honores de la casa a un sujeto de campanillas, académico y gran inteligente, que examinaba las pinturas. En la rotonda había instalado su caballete un pintor de fama, a quien se permitió copiar el París Bordone, y más allá un tercer entusiasta del arte reproducía al blanco y negro un cartón de Tiépolo. Día de gran mareo fue aquel para la primogénita, porque su dignidad señoril le imponía la obligación de atender y agasajar a los admiradores de su museo, cuidando de que nada les faltase.	245:251
modern_corpus_spanish-769384-182	copiar	Y a veces aprenden a no ir a la azul, y van a donde los otros abejorros van. Así que se copian entre ellas. Pueden contar hasta cinco, y reconocer caras. Y aquí viene bajando la escalera.	88:94
modern_corpus_spanish-533637-642	copiar	La opción patriótica (el interés nacional) siempre ha sido diseñar políticas internas que saquen el mayor provecho de la globalización. Los partidos tradicionales franceses, los conservadores en el Reino Unido y los rivales republicanos de Trump con una visión más internacionalista en Estados Unidos no ganarán nada copiando los argumentos de sus contrapartes extremistas. Hacerlo implica ceder un terreno vital en la disputa política sobre cómo servir mejor al país y a su gente.	317:325
modern_corpus_spanish-812680-312	copiar	Los videos en línea y las redes sociales... los bailarines han creado todo un laboratorio global en línea para el baile, donde los niños en Japón están copiando los pasos de un video de YouTube de Detroit, construyendo sobre eso y en pocos días lanzando un nuevo video, mientras que los jóvenes en California toman ese video japonés y lo mezclan con música de Philly Flair para crear un nuevo estilo de baile. Y esto está pasando todos los días.	152:160
modern_corpus_spanish-886633-408	copiar	Tienen protección de marcas registradas, pero no derechos de autor, y casi ninguna protección de patentes. Lo único que tienen es protección de marca registrada. Lo que significa que cualquiera podría copiar cualquier prenda de cualquier persona en la sala y venderla como diseño propio. Lo único que no pueden copiar es la etiqueta de la marca registrada en sí que aparece en dicha prenda.	201:207
modern_corpus_spanish-821585-221	copiar	Es que me parece incorrecto tratar de patentar... ...la libertad del vuelo submarino Así que quien quiera copiarnos y unirse a nosotros, adelante. Otra cosa es que nuestros gastos son mucho menores.	106:115
modern_corpus_spanish-902547-130	copiar	"Y me mostraron un manual realmente muy bien hecho. ""Lo voy a copiar"", dije. Contenía todo. Los abogados pueden ir a la estación de policía. Era perfecto."	61:67
modern_corpus_spanish-839526-380	copiar	Copiado con variación y selección. Un nuevo replicador fue liberado, y no es en absoluto posible que desde el principio, los seres humanos que soltaron esta nueva criatura, sólo pudieran copiar lo útil, lo bello, las cosas verdaderas y que no copiaran las otras cosas. Mientras que sus cerebros tenían una ventaja con la capacidad de copiar, encender fogatas, mantener el fuego, nuevas técnicas de caza, este tipo de cosas, es inevitable que también copiaran ponerse plumas en el pelo, o vestir ropas extrañas, o pintarse las caras, o lo que fuera.	187:193
modern_corpus_spanish-855543-829	copiar	Detrás de esto está el código legal, construido de una manera muy cuidadosa, y Creative Commons está despegando. Hay más de 43 millones de cosas por ahí, licenciadas bajo una licencia Creative Commons. No sólo texto sino música, imágenes, video y hay en realidad una enorme aceptación del número de personas que están licenciando música para que sea libre para las personas que hacen todo esto de re-muestrear, copiar, mezclar, quemar y compartir. Así que me gustaría concluir con tan sólo unos últimos puntos.	411:417
modern_corpus_spanish-839451-129	copiar	"La información que es copiada, es llamada el replicador. Y se copia de manera egoísta. No es que esté por allí dentro de las células diciendo ""quiero que me copien""."	62:67
modern_corpus_spanish-49417-851	copiar	Combinar las funciones policiales, militares y judiciales de este modo es una violación flagrante de los tratados que están en vigor actualmente, y también ocasiona problemas de seguridad adicionales; es precisamente el enfoque adoptado por el Presidente Bush, Dick Cheney y el ahora retirado Rumsfeld. La seguridad interior modelada sobre la política de seguridad de los Estados Unidos ya ha fracasado, y no necesitamos copiarla. En segundo lugar, el informe da la impresión de que no hay ningún brazo civil de la Política Europea de Seguridad y Defensa, aunque la mayoría de las 17 misiones de PESD son de naturaleza civil.	421:429
modern_corpus_spanish-631471-606	copiar	Hasta hace poco, los chinos creían lo mismo. Pero ahora, los empresarios y emprendedores chinos muestran cada vez más que no se trata tan solo de empeño empresarial para adaptarse a las nuevas oportunidades, sino también del deseo y la capacidad de innovar por cuenta propia, en lugar de simplemente copiar lo que ya existe. De hecho, cada vez más empresas chinas están tomando conciencia sobre que deben innovar para llegar a – y permanecer en – la vanguardia de la economía mundial.	300:306
old_corpus_spanish-238265-652	corredor	— Yo, señor oficial -me dijo el que llamaban Viriato-, estudiaba en la Complutense cuando declaramos la guerra a Napoleón. Soy hijo de unos labradores del Campillo de las Ranas, y vivía en Alcalá unos días de limosna, otros de la sopa boba y otros de lo que mis compañeros me quisieran dar... En los veranos era el primer corredor de tuna que se ha conocido desde que el gran Cisneros fundó la Universidad... De este modo y aunque no lo parezca, adelantaba mucho en mis estudios, siendo nemine discrepante en humanidades e Instituta; pero llegó la guerra y al oír yo el quadrupedante putrem sonitu quatit ungula campum; al oír tal ruido de trompetas, talredoble de tambores, tal relinchar de guerreros caballos, me sentí inflamado en bélico ardor.	322:330
old_corpus_spanish-294348-757	corredor	Todo esto lo vio Fernando, mientras le bajaban en volandas de la galera, pues él no podía moverse, y le subían cuidadosamente dos robustos criados, bajo la inspección del señor cura, que puso sus cinco sentidos en tan delicada operación. Sin duda porque su estado febril le agrandaba los objetos, a Calpena se le representaba la casa con dimensiones colosales, como de castillo o alcázar de reyes; los corredores que daban vuelta al primer patio, en forma claustral, no se acababan nunca; las habitaciones por donde le pasaron eran inmensas cuadras de elevado techo; todo grandísimo, todo limpio y respirando bienestar y opulencia; mucho nogal obscuro y brillante; los pisos de baldosines rojos bien bruñidos; las paredes, o blancas como la pura cal, o pintadas con festones y guirnaldas al temple; aquí cortinas de damasco; allá muselinas tiesas; severa elegancia, riqueza de pueblo y acumulación de cosas pasadas, con escasas novedades y desprecio de las modas. Lo primero de que se ocupó la familia fue de preparar el lecho en que debía descansar el herido, en uno de los más claros y hermosos aposentos de la casa.	402:412
old_corpus_spanish-452077-225	corredor	«Vamos — dijo Guillermina a su guía — , no las riñas tanto, que también tú eres buena...». Avanzaron por el corredor, y a cada paso un estorbo. Bien era un brasero que se estaba encendiendo, con el tubo de hierro sobre las brasas para hacer tiro; bien el montón de zaleas o de ruedos, ya una banasta de ropa; ya un cántaro de agua.	108:116
old_corpus_spanish-339800-105	corredor	No caben en el corral. Del corral han subido al corredor: algunos han abierto esta puerta, y al vernos han vuelto a cerrar. Cerciorose Ansúrez por sus propios ojos de lo que Mara le decía; vio la inquieta turbamulta militar, que sin duda iba de camino hacia la ciudad insurrecta, y se le daba parada y rancho en la Casa de Postas.	48:56
old_corpus_spanish-359590-505	corredor	Mas recordando mi calidad de sabandija perteneciente al mundo suprasensible, me abstuve de tomar parte en el refrigerio. Temía que un rasgo de animalidad me descubriese, deshaciendo el artilugio que me había transformado de persona grave en duende corredor. Si una indiscreción o exceso de travesura me restituyese de súbito a mi ser propio, ¡no te arrendara yo la ganancia, pobre Tito!	248:256
old_corpus_spanish-163635-256	corredor	Cumplido el objeto de la visita, se levantó Paniagua para marcharse. Entonces pudo Muriel observar mejor la pobre facha del corredor de asuntos amorosos. Era D. Lino pequeño y débil como un sietemesino; y no se concebía cómo aquellas piernecitas tan cortas y endebles podían trasladarlo de un punto a otro de Madrid con tanta actividad, para traer y llevar los infinitos recados que a su cargo tenía.	124:132
