identifier1	identifier2	lemma
2532889X_1987-04-02_01_133.tcf.xml-8-15	26120215_1967_05_12_01_355.tcf.xml-43-3	Fuß
2532889X_1987-04-02_01_133.tcf.xml-8-15	26120215_1985_03_06_01_005.tcf.xml-7-24	Fuß
2532889X_1987-04-02_01_133.tcf.xml-8-15	brehm_thierleben06_1869-18710-26	Fuß
2532889X_1987-04-02_01_133.tcf.xml-8-15	menzel_maurer_1847-3269-17	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	gerstner_mechanik03_1834-7807-16	Fuß
26120215_1967_07_04_01_045.tcf.xml-28-6	26120215_1982_12_09_01_088.tcf.xml-48-31	Fuß
26120215_1967_05_12_01_355.tcf.xml-43-3	beck_eisen02_1895-4045-16	Fuß
26120215_1966_05_11_01_291.tcf.xml-2-7	brehm_thierleben06_1869-18710-26	Fuß
26120215_1966_04_26_01_122.tcf.xml-58-30	26120215_1968_04_20_01_112.tcf.xml-14-5	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	gerstner_mechanik03_1834-10703-3	Fuß
2532889X_1959-04-11_01_168.tcf.xml-12-18	beck_eisen03_1897-18606-9	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	gerstner_mechanik01_1831-4144-22	Fuß
2532889X_1951-08-11_01_134.tcf.xml-33-15	beck_eisen03_1897-18606-9	Fuß
2532889X_1951-08-11_01_134.tcf.xml-33-15	26120215_1952_06_22_01_263.tcf.xml-5-26	Fuß
26120215_1957_12_28_01_192.tcf.xml-10-10	brehm_thierleben04_1867-3770-37	Fuß
2532889X_1949-10-11_01_063.tcf.xml-30-5	brehm_thierleben06_1869-18710-26	Fuß
2532889X_1960-02-21_01_100.tcf.xml-6-13	26120215_1967_12_01_01_109.tcf.xml-31-14	Fuß
2532889X_1960-02-21_01_100.tcf.xml-6-13	beck_eisen02_1895-4045-16	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	brehm_thierleben04_1867-3770-37	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	26120215_1975_03_05_01_109.tcf.xml-20-5	Fuß
2532889X_1973-03-31_01_390.tcf.xml-2-1	26120215_1952_06_22_01_263.tcf.xml-5-26	Fuß
2532889X_1950-09-06_01_051.tcf.xml-6-13	brehm_thierleben02_1865-13067-13	Fuß
beck_eisen03_1897-18606-9	erbkam_tagebuch02_1843-2273-21	Fuß
brehm_thierleben02_1865-13067-13	pocci_komoedienbuechlein05_1875-986-5	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	poelitz_poetik_1825-5331-20	Fuß
beck_eisen03_1897-18606-9	eytelwein_faschinenwerke_1800-416-60	Fuß
beck_eisen03_1897-18606-9	gerstner_mechanik02_1832-2830-16	Fuß
beck_eisen03_1897-18606-9	gerstner_mechanik02_1832-4664-6	Fuß
brehm_thierleben02_1865-13067-13	ranke_reformation04_1843-4386-13	Fuß
beck_eisen03_1897-18606-9	gerstner_mechanik03_1834-7758-15	Fuß
beck_eisen03_1897-18606-9	gerstner_mechanik03_1834-7807-16	Fuß
beck_eisen03_1897-18606-9	kleist_kaethchen_1810-143-2	Fuß
beck_eisen03_1897-18606-9	menzel_maurer_1847-3269-17	Fuß
beck_eisen03_1897-18606-9	mueller_hellenische03_1824-4149-21	Fuß
beck_eisen03_1897-18606-9	nettelbeck_lebensbeschreibung02_1821-1836-37	Fuß
beck_eisen03_1897-18606-9	poelitz_poetik_1825-5331-20	Fuß
beck_eisen03_1897-18606-9	schopenhauer_eyck01_1822-175-2	Fuß
beck_eisen03_1897-18606-9	treitschke_geschichte02_1882-910-30	Fuß
beck_eisen03_1897-18606-9	urbanitzky_electricitaet_1885-15105-30	Fuß
brehm_thierleben02_1865-13067-13	steub_tirol_1846-5945-7	Fuß
beck_eisen04_1899-5466-6	gerstner_mechanik02_1832-4665-55	Fuß
26120215_1980_05_23_01_141.tcf.xml-3-38	brehm_thierleben06_1869-18710-26	Fuß
26120215_1980_05_23_01_141.tcf.xml-3-38	26120215_1988_06_25_01_390.tcf.xml-13-38	Fuß
2532889X_1989-05-22_01_128.tcf.xml-8-34	humboldt_kosmos04_1858-1330-8	Fuß
2532889X_1989-05-22_01_128.tcf.xml-8-34	brehm_thierleben02_1865-13067-13	Fuß
beck_eisen03_1897-18606-9	daumer_krone_1859-245-40	Fuß
2532889X_1989-05-22_01_128.tcf.xml-8-34	26120215_1946_03_20_01_064.tcf.xml-17-24	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	beck_eisen03_1897-4756-24	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	26120215_1968_04_20_01_112.tcf.xml-14-5	Fuß
beck_eisen03_1897-5168-10	berg_ostasienzoologie02_1867-6940-9	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	26120215_1965_05_18_01_034.tcf.xml-71-12	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	26120215_1963_06_16_01_335.tcf.xml-14-33	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	26120215_1952_06_22_01_263.tcf.xml-5-26	Fuß
2532889X_1989-05-17_01_030.tcf.xml-24-19	brehm_thierleben02_1865-13067-13	Fuß
2532889X_1988-08-17_01_127.tcf.xml-9-10	26120215_1978_09_05_01_079.tcf.xml-21-9	Fuß
beck_eisen03_1897-18606-9	brehm_thierleben06_1869-18710-26	Fuß
beck_eisen03_1897-18606-9	brehm_thierleben02_1865-13135-24	Fuß
2532889X_1966-12-31_01_329.tcf.xml-2-7	26120215_1963_02_15_01_093.tcf.xml-44-22	Fuß
2532889X_1966-12-31_01_329.tcf.xml-2-7	2532889X_1988-08-17_01_127.tcf.xml-9-10	Fuß
2532889X_1950-09-06_01_051.tcf.xml-6-13	2532889X_1970-01-16_01_097.tcf.xml-3-16	Fuß
beck_eisen02_1895-4045-16	gutzkow_narren_1832-2317-53	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	rossmaessler_wald_1863-4966-33	Fuß
brehm_thierleben02_1865-13067-13	brehm_thierleben02_1865-20071-12	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	gutzkow_narren_1832-2317-53	Fuß
26120215_1968_04_20_01_112.tcf.xml-14-5	humboldt_willdenow_1803-173-3	Fuß
brehm_thierleben02_1865-13067-13	brehm_thierleben03_1866-11675-22	Fuß
brehm_thierleben02_1865-13067-13	brehm_thierleben04_1867-1033-9	Fuß
brehm_thierleben02_1865-13067-13	brehm_thierleben04_1867-14874-30	Fuß
brehm_thierleben02_1865-13067-13	brehm_thierleben05_1869-13797-50	Fuß
brehm_thierleben02_1865-13067-13	gerstner_mechanik01_1831-4144-22	Fuß
beck_eisen02_1895-6868-25	brehm_thierleben06_1869-18710-26	Fuß
brehm_thierleben02_1865-13067-13	gerstner_mechanik02_1832-7575-14	Fuß
brehm_thierleben02_1865-13067-13	humboldt_kosmos01_1845-4158-34	Fuß
brehm_thierleben02_1865-13067-13	humboldt_kosmos04_1858-2162-45	Fuß
beck_eisen03_1897-18606-9	brehm_thierleben02_1865-13067-13	Fuß
beck_eisen03_1897-18606-9	blumenbach_naturgeschichte_1821-2448-17	Fuß
beck_eisen03_1897-18606-9	berg_ostasienzoologie01_1876-648-28	Fuß
beck_eisen03_1897-18606-9	berg_ostasienzoologie01_1876-1067-15	Fuß
beck_eisen03_1897-18606-9	beck_eisen03_1897-5168-10	Fuß
brehm_thierleben02_1865-13067-13	mueller_hellenische03_1824-4149-21	Fuß
beck_eisen03_1897-18606-9	brehm_thierleben02_1865-18971-2	Fuß
brehm_thierleben02_1865-13067-13	list_transportsystem_1838-1077-16	Fuß
beck_eisen03_1897-15659-57	gerstner_mechanik02_1832-4664-6	Fuß
beck_eisen03_1897-15659-57	chamisso_schlemihl_1814-832-15	Fuß
beck_eisen03_1897-15659-57	brehm_thierleben06_1869-18710-26	Fuß
beck_eisen03_1897-15659-57	brehm_thierleben02_1865-13135-24	Fuß
brehm_thierleben02_1865-13067-13	libelt_hs6623ii_1828-1187-10	Fuß
brehm_thierleben02_1865-13067-13	humboldt_willdenow_1803-173-3	Fuß
26120215_1967_07_04_01_045.tcf.xml-28-6	beck_eisen02_1895-6868-25	Fuß
2532889X_1955-04-23_01_149.tcf.xml-10-16	semmelweis_kindbettfieber_1861-5343-25	Fuß
26120215_1961_05_31_01_131.tcf.xml-11-19	brehm_thierleben04_1867-3770-37	Fuß
26120215_1964_02_19_01_136.tcf.xml-2-12	26120215_1980_05_23_01_141.tcf.xml-3-38	Fuß
2532889X_1955-04-23_01_149.tcf.xml-10-16	2532889X_1961-09-20_01_030.tcf.xml-3-7	Fuß
2532889X_1955-04-23_01_149.tcf.xml-10-16	26120215_1985_12_04_01_069.tcf.xml-7-23	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	26120215_1973_05_16_01_210.tcf.xml-1-2	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	26120215_1963_02_15_01_093.tcf.xml-44-22	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	2532889X_1975-11-25_01_116.tcf.xml-14-18	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	2532889X_1961-09-20_01_030.tcf.xml-3-7	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	2532889X_1960-02-21_01_100.tcf.xml-6-13	Fuß
2532889X_1986-07-05_01_164.tcf.xml-30-38	26120215_1968_04_20_01_112.tcf.xml-14-5	Fuß
26120215_1978_09_05_01_079.tcf.xml-21-9	brehm_thierleben06_1869-18710-26	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	26120215_1948_08_17_01_057.tcf.xml-7-36	Fuß
2532889X_1965-03-06_01_021.tcf.xml-9-16	2532889X_1986-07-05_01_164.tcf.xml-30-38	Fuß
26120215_1978_09_05_01_079.tcf.xml-21-9	brehm_thierleben02_1865-13067-13	Fuß
26120215_1978_09_05_01_079.tcf.xml-21-9	26120215_1982_12_21_01_269.tcf.xml-7-23	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	2532889X_1955-09-27_01_013.tcf.xml-15-41	Fuß
26120215_1947_07_09_01_175.tcf.xml-30-34	26120215_1967_07_04_01_045.tcf.xml-28-6	Fuß
26120215_1947_07_09_01_175.tcf.xml-30-34	brehm_thierleben02_1865-13067-13	Fuß
2532889X_1960-09-15_01_034.tcf.xml-399-15	brehm_thierleben02_1865-18971-2	Fuß
brehm_thierleben03_1866-8697-7	brehm_thierleben06_1869-18710-26	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	kleist_kaethchen_1810-143-2	Fuß
brehm_thierleben04_1867-1033-9	brehm_thierleben06_1869-18710-26	Fuß
2532889X_1965-03-06_01_021.tcf.xml-9-16	26120215_1982_12_21_01_269.tcf.xml-7-23	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	brehm_thierleben04_1867-14874-30	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	brehm_thierleben05_1869-9119-11	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	goethe_wahlverw01_1809-1491-15	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	treitschke_geschichte02_1882-910-30	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	gerstner_mechanik03_1834-7807-16	Fuß
26120215_1946_06_28_01_025.tcf.xml-31-46	brehm_thierleben06_1869-18710-26	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	gerstner_mechanik03_1834-10703-3	Fuß
2532889X_1954-08-31_01_050.tcf.xml-20-15	2532889X_1967-01-08_01_182.tcf.xml-48-12	Fuß
26120215_1967_12_30_01_172.tcf.xml-8-13	goethe_wahlverw01_1809-1491-15	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	gerstner_mechanik02_1832-4664-6	Fuß
berg_ostasien03_1873-3201-15	brehm_thierleben04_1867-3770-37	Fuß
2532889X_1955-04-23_01_149.tcf.xml-10-16	brehm_thierleben06_1869-18710-26	Fuß
berg_ostasien03_1873-3201-15	brehm_thierleben06_1869-18710-26	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	berg_ostasienzoologie02_1867-6940-9	Fuß
26120215_1953_03_08_01_012.tcf.xml-8-1	brehm_thierleben02_1865-13067-13	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	26120215_1978_09_05_01_079.tcf.xml-21-9	Fuß
26120215_1953_03_08_01_012.tcf.xml-8-1	gutzkow_narren_1832-2317-53	Fuß
26120215_1967_12_30_01_172.tcf.xml-8-13	berg_ostasienzoologie02_1867-6940-9	Fuß
26120215_1990_08_01_01_663.tcf.xml-16-10	brehm_thierleben02_1865-13067-13	Fuß
26120215_1967_12_30_01_172.tcf.xml-8-13	beck_eisen03_1897-18606-9	Fuß
2532889X_1954-02-19_01_068.tcf.xml-41-24	littrow_weltsystem03_1836-4031-22	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	26120215_1976_04_19_01_029.tcf.xml-21-44	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	26120215_1974_10_06_01_276.tcf.xml-17-27	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	26120215_1973_05_16_01_210.tcf.xml-1-2	Fuß
berg_ostasienzoologie01_1876-1067-15	berlepsch_alpen_1861-944-29	Fuß
brehm_thierleben04_1867-1033-9	gutzkow_narren_1832-2317-53	Fuß
brehm_thierleben03_1866-8697-7	humboldt_kosmos04_1858-1322-61	Fuß
berg_ostasienzoologie01_1876-1067-15	humboldt_kosmos04_1858-1322-61	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	beck_eisen03_1897-18606-9	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	brehm_thierleben06_1869-18710-26	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	eytelwein_faschinenwerke_1800-416-60	Fuß
brehm_thierleben04_1867-4378-18	gutzkow_narren_1832-2317-53	Fuß
berg_ostasienzoologie02_1867-6940-9	brehm_thierleben04_1867-3770-37	Fuß
berg_ostasienzoologie02_1867-6940-9	gerstner_mechanik01_1831-2124-16	Fuß
brehm_thierleben04_1867-4378-18	immermann_muenchhausen03_1839-527-21	Fuß
2532889X_1946-12-17_01_045.tcf.xml-14-3	brehm_thierleben02_1865-13067-13	Fuß
brehm_thierleben04_1867-4378-18	mueller_hellenische03_1824-4149-21	Fuß
26120215_1948_08_17_01_057.tcf.xml-7-36	brehm_thierleben06_1869-18710-26	Fuß
26120215_1948_08_17_01_057.tcf.xml-7-36	humboldt_kosmos04_1858-2162-45	Fuß
brehm_thierleben05_1869-9119-11	brehm_thierleben06_1869-18710-26	Fuß
brehm_thierleben05_1869-9119-11	gerstner_mechanik03_1834-7758-15	Fuß
brehm_thierleben06_1869-18710-26	gerstaecker_schiesswaffen_1848-33-38	Fuß
brehm_thierleben06_1869-18710-26	humboldt_kosmos01_1845-1696-49	Fuß
berlepsch_alpen_1861-3691-7	littrow_weltsystem03_1836-4031-22	Fuß
brehm_thierleben06_1869-18710-26	humboldt_kosmos04_1858-1322-61	Fuß
26120215_1988_06_25_01_390.tcf.xml-13-38	kuernberger_amerikamuede_1855-8717-43	Fuß
26120215_1988_06_25_01_390.tcf.xml-13-38	brehm_thierleben06_1869-18710-26	Fuß
brehm_thierleben06_1869-18710-26	humboldt_meer_1833-131-41	Fuß
2532889X_1955-04-23_01_149.tcf.xml-10-16	berlepsch_alpen_1861-3691-7	Fuß
berg_ostasienzoologie01_1876-1067-15	gerstner_mechanik02_1832-2830-16	Fuß
arnim_wunderhorn01_1806-3296-20	berg_ostasienzoologie01_1876-1067-15	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	26120215_1963_06_16_01_335.tcf.xml-14-33	Fuß
arnimb_goethe01_1835-799-56	libelt_hs6623ii_1828-1187-10	Fuß
berg_ostasienzoologie01_1876-1067-15	vogt_briefe01_1851-8512-20	Fuß
26120215_1964_02_19_01_136.tcf.xml-2-12	brehm_thierleben02_1865-13067-13	Fuß
brehm_thierleben04_1867-14874-30	brehm_thierleben06_1869-18710-26	Fuß
2532889X_1960-09-15_01_034.tcf.xml-399-15	brehm_thierleben06_1869-18710-26	Fuß
brehm_thierleben04_1867-14874-30	ranke_reformation04_1843-4386-13	Fuß
brehm_thierleben04_1867-3770-37	brehm_thierleben06_1869-15730-18	Fuß
brehm_thierleben04_1867-3770-37	brehm_thierleben06_1869-18710-26	Fuß
daumer_krone_1859-245-40	gutzkow_narren_1832-2317-53	Fuß
brehm_thierleben04_1867-3770-37	chamisso_schlemihl_1814-832-15	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	26120215_1963_02_15_01_093.tcf.xml-44-22	Fuß
arnimb_goethe01_1835-799-56	gutzkow_narren_1832-2317-53	Fuß
26120215_1946_03_20_01_064.tcf.xml-17-24	schreber_kallipaedie_1858-1987-4	Fuß
arnim_wunderhorn01_1806-3296-20	brehm_thierleben02_1865-13067-13	Fuß
2532889X_1953-07-31_01_116.tcf.xml-41-13	brehm_thierleben02_1865-13067-13	Fuß
2532889X_1953-07-31_01_116.tcf.xml-41-13	26120215_1963_06_16_01_335.tcf.xml-14-33	Fuß
2532889X_1953-07-31_01_116.tcf.xml-41-13	2532889X_1970-01-16_01_097.tcf.xml-3-16	Fuß
26120215_1956_03_07_01_185.tcf.xml-33-22	26120215_1974_07_26_01_175.tcf.xml-90-20	Fuß
2532889X_1946-12-31_01_185.tcf.xml-36-6	libelt_hs6623ii_1828-1187-10	Fuß
2532889X_1946-12-31_01_185.tcf.xml-36-6	beck_eisen03_1897-18606-9	Fuß
2532889X_1946-12-17_01_045.tcf.xml-14-3	brehm_thierleben06_1869-18710-26	Fuß
26120215_1948_03_14_01_179.tcf.xml-4-24	26120215_1952_06_22_01_263.tcf.xml-5-26	Fuß
arnimb_goethe01_1835-799-56	beck_eisen02_1895-6868-25	Fuß
Gericht-3043-5-857	Gericht-__DATEI__Flambieren__-0-1041	Gericht
Gericht-2392-13-80	Gericht-6587-4-470	Gericht
Gericht-2224-20-428	Gericht-434-1-697	Gericht
Gericht-2204-20-329	Gericht-7883-1-19	Gericht
Gericht-1866-3-311	Gericht-9560-8-993	Gericht
Gericht-1866-26-109	Gericht-9754-15-465	Gericht
Gericht-1267-10-542	Gericht-6769-7-255	Gericht
Gericht-1267-14-145	Gericht-5727-11-391	Gericht
Gericht-10177-4-137	Gericht-3706-5-1075	Gericht
Gericht-10167-9-186	Gericht-3373-31-786	Gericht
Gericht-10167-3-1020	Gericht-__DATEI__Rosenkohl_mit_Blauschimmelkäse__-4-608	Gericht
Gericht-10087-3-49	Gericht-__DATEI__Rosmarinspieße_mit_Wildschweinwürfeln__-8-1028	Gericht
Gericht-10087-3-120	Gericht-761-23-899	Gericht
Gericht-10023-21-74	Gericht-2066-15-322	Gericht
Gericht-1620-40-813	Gericht-__DATEI__Kalbsleber_mit_Zwiebeln__-17-733	Gericht
Gericht-10060-7-88	Gericht-__DATEI__Böhmische_Serviettenknödel__-17-959	Gericht
Gericht-4724-11-672	Gericht-6769-11-527	Gericht
Gericht-3565-5-949	Gericht-__DATEI__Grießpudding__-2-479	Gericht
Gericht-__DATEI__Fenchel-Zwiebelgemüse__-23-323	Gericht-__DATEI__Tomaten_von_der_Rispe_aus_dem_Ofen__-18-211	Gericht
Gericht-__DATEI__Fenchel-Zwiebelgemüse__-23-323	Gericht-__DATEI__Überbackene_Kartoffeln_mit_Bergkäse__-7-264	Gericht
Gericht-__DATEI__Gefüllte_Champignons_mit_Frischkäse__-32-520	Gericht-__DATEI__Lachsragout_mit_Gurken__-23-343	Gericht
Gericht-__DATEI__Geschmolzene_Avocado_mit_gerösteten_Calamari__-7-263	Gericht-__DATEI__Petehbohne__-6-1036	Gericht
Gericht-__DATEI__Geschmolzene_Kartoffeln__-33-719	Gericht-__DATEI__Venusmuschel__-7-567	Gericht
Gericht-__DATEI__Geschmortes_Rinderherz__-19-259	Gericht-__DATEI__In_Kaffee_gegarte_Rote_Rüben__-23-599	Gericht
Gericht-__DATEI__Hühnerbrustfilets_in_Ossobucosauce__-25-235	Gericht-__DATEI__Süßwasserfische_auf_Rieslinggelee_mit_Frühlings-Kräutersalat__-39-767	Gericht
Gericht-__DATEI__Kalafkalsch__-1-139	Gericht-__DATEI__Sizilianische_Reisbällchen__-5-755	Gericht
Gericht-__DATEI__Kalbsleber_auf_Tiroler_Art__-5-294	Gericht-__DATEI__Seppioline_mit_gedünsteter_Ananas_in_Kurkuma-Kokosmilch__-19-497	Gericht
Gericht-__DATEI__Kürbiscremesuppe__-0-773	Gericht-__DATEI__Tomaten_von_der_Rispe_aus_dem_Ofen__-7-466	Gericht
Gericht-__DATEI__Mangold-Hackfleisch-Röllchen_mit_Basmati-Reis__-7-1136	Gericht-__DATEI__Rinderhüfte__-5-1137	Gericht
Gericht-__DATEI__Mangold-Hackfleisch-Röllchen_mit_Basmati-Reis__-7-1136	Gericht-__DATEI__Salbeiblätter_im_Bierteig__-5-771	Gericht
Gericht-__DATEI__Menage__-4-216	Gericht-__DATEI__Rotkohl__-9-981	Gericht
Gericht-__DATEI__Muskatgarbe__-8-645	Gericht-__DATEI__Trockenobst__-8-449	Gericht
Gericht-__DATEI__Nudel-Porreepfanne__-26-724	Gericht-__DATEI__Wasserbad__-4-112	Gericht
Gericht-__DATEI__Panir__-10-515	Gericht-__DATEI__Schweinefilet_Stubica__-8-968	Gericht
Gericht-__DATEI__Tomaten_auf_Seeländische_Art__-24-212	Gericht-__DATEI__Weizentortilla__-5-366	Gericht
Gericht-__DATEI__Estragonessig__-11-915	Gericht-__DATEI__Petersilie__-8-757	Gericht
Gericht-__DATEI__Dampfgarer__-42-0	Gericht-__DATEI__Sate_sapi__-18-1022	Gericht
Gericht-__DATEI__Bratkartoffeln__-6-331	Gericht-__DATEI__Perlhuhnbraten_mit_Salzkartoffeln_und_Rosenkohl__-41-27	Gericht
Gericht-9930-12-450	Gericht-__DATEI__Seppioline_mit_gedünsteter_Ananas_in_Kurkuma-Kokosmilch__-15-561	Gericht
Gericht-3983-4-118	Gericht-8198-40-609	Gericht
Gericht-3983-4-118	Gericht-__DATEI__Olivenkraut__-6-175	Gericht
Gericht-4289-1-180	Gericht-__DATEI__Bockshornklee__-11-359	Gericht
Gericht-4323-9-588	Gericht-4855-23-28	Gericht
Gericht-4743-53-677	Gericht-6383-5-66	Gericht
Gericht-4855-23-28	Gericht-__DATEI__In_Kaffee_gegarte_Rote_Rüben__-23-599	Gericht
Gericht-4912-5-447	Gericht-7372-2-742	Gericht
Gericht-5161-20-334	Gericht-9651-5-387	Gericht
Gericht-3298-5-1025	Gericht-__DATEI__Topfenbuchteln__-7-516	Gericht
Gericht-6295-5-641	Gericht-__DATEI__Hähnchen_auf_Tomate__-10-256	Gericht
Gericht-760-7-160	Gericht-__DATEI__Rinderherz__-14-285	Gericht
Gericht-7786-13-770	Gericht-__DATEI__Spagetti_Bolognese__-5-602	Gericht
Gericht-7883-1-19	Gericht-__DATEI__Saure_Kartoffelrädle__-14-592	Gericht
Gericht-8502-50-919	Gericht-9604-1-669	Gericht
Gericht-9415-11-869	Gericht-__DATEI__Mangold-Hackfleisch-Röllchen_mit_Basmati-Reis__-7-1136	Gericht
Gericht-9604-1-669	Gericht-__DATEI__Lammfleisch_-Es_ist_wie_Honig-__-38-1113	Gericht
Gericht-9620-8-407	Gericht-__DATEI__Zwiebeln_bearbeiten__-11-199	Gericht
Gericht-9754-15-465	Gericht-__DATEI__Couscous__-6-241	Gericht
Gericht-663-8-485	Gericht-__DATEI__Westernpfanne__-5-549	Gericht
Gericht-1953-17-876	Gericht-4296-10-714	Gericht
Gericht-3565-5-949	Gericht-9015-27-1046	Gericht
26120215_1961_07_16_01_239.tcf.xml-14-5	fontane_brandenburg04_1882-5691-32	Gesichtsausdruck
26120215_1963_10_30_01_167.tcf.xml-18-1	kretzer_timpe_1888-3183-31	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	vogt_briefe02_1851-5900-49	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	fontane_briest_1896-4719-27	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	fontane_brandenburg04_1882-5691-32	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	fontane_brandenburg02_1863-6606-7	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	conradi_adam_1889-657-17	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	brehm_thierleben05_1869-2682-17	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	26120215_1971_07_11_01_082.tcf.xml-5-15	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	26120215_1962_08_05_01_426.tcf.xml-30-11	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	26120215_1952_08_20_01_120.tcf.xml-16-10	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	2532889X_1977-09-28_01_061.tcf.xml-42-23	Gesichtsausdruck
2532889X_1950-10-28_01_052.tcf.xml-29-31	2532889X_1951-06-13_01_045.tcf.xml-4-8	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	rein_japan02_1886-8822-7	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	kuernberger_amerikamuede_1855-276-5	Gesichtsausdruck
2532889X_1964-07-28_01_070.tcf.xml-114-1	heine_reisebilder03_1830-644-2	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	griesinger_psychische_1845-2349-26	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	alexis_ruhe01_1852-2778-12	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	26120215_1982_11_16_01_145.tcf.xml-21-11	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	26120215_1978_09_02_01_204.tcf.xml-18-9	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	26120215_1952_10_26_01_037.tcf.xml-70-12	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	26120215_1949_09_30_01_043.tcf.xml-1-21	Gesichtsausdruck
26120215_1981_03_28_01_152.tcf.xml-30-21	andreas_fenitschka_1898-45-6	Gesichtsausdruck
kretzer_timpe_1888-3183-31	parthey_jugenderinnerungen01_1871-3358-13	Gesichtsausdruck
brehm_thierleben01_1864-9054-18	peschel_voelkerkunde_1874-1318-12	Gesichtsausdruck
brehm_thierleben01_1864-8943-6	varnhagen_rahel02_1834-2891-59	Gesichtsausdruck
brehm_thierleben01_1864-890-19	wernicke_symptomencomplex_1874-558-15	Gesichtsausdruck
brehm_thierleben01_1864-4760-23	kretzer_timpe_1888-3183-31	Gesichtsausdruck
brehm_thierleben01_1864-4587-12	wernicke_symptomencomplex_1874-558-15	Gesichtsausdruck
brehm_thierleben01_1864-16725-13	hauptmann_sonnenaufgang_1889-1293-2	Gesichtsausdruck
2532889X_1950-04-19_01_043.tcf.xml-11-25	beyer_poetik02_1883-12554-51	Gesichtsausdruck
2532889X_1989-12-29_01_052.tcf.xml-2-16	fontane_brandenburg04_1882-5691-32	Gesichtsausdruck
26120215_1981_08_07_01_091.tcf.xml-33-7	beyer_poetik02_1883-12554-51	Gesichtsausdruck
vischer_aesthetik0301_1851-999-40	werner_seeleben_1880-188-1	Gesichtsausdruck
beyer_poetik02_1883-12554-51	fontane_brandenburg04_1882-5691-32	Gesichtsausdruck
26120215_1950_04_09_01_357.tcf.xml-50-1	brehm_thierleben01_1864-1402-2	Gesichtsausdruck
26120215_1950_02_01_01_041.tcf.xml-51-8	wernicke_symptomencomplex_1874-558-15	Gesichtsausdruck
