identifier1	identifier2	lemma
hauptmann_biberpelz_1893-2955-1	pocci_komoedienbuechlein02_1861-1992-0	Donnerwetter
hauptmann_biberpelz_1893-2955-1	raabe_sperlingsgasse_1857-1351-1	Donnerwetter
hauptmann_biberpelz_1893-2955-1	pocci_komoedienbuechlein01_1859-709-7	Donnerwetter
hauptmann_biberpelz_1893-2955-1	scheffel_ekkehard_1855-4718-32	Donnerwetter
luz_blitz_1784-1576-0	pocci_komoedienbuechlein02_1861-1992-0	Donnerwetter
hauptmann_biberpelz_1893-2955-1	sander_beschreibung01_1783-6309-22	Donnerwetter
luz_blitz_1784-1580-4	luz_blitz_1784-1587-7	Donnerwetter
luz_blitz_1784-1594-8	sander_beschreibung02_1784-5470-15	Donnerwetter
fontane_stechlin_1899-4833-0	sander_beschreibung02_1784-5901-20	Donnerwetter
sander_beschreibung02_1784-4932-11	sander_beschreibung02_1784-5901-20	Donnerwetter
hauptmann_biberpelz_1893-2955-1	vischer_auch01_1879-1497-1	Donnerwetter
hauptmann_biberpelz_1893-2955-1	siever_briefe_1796-416-12	Donnerwetter
hauptmann_biberpelz_1893-2955-1	schiller_raeuber_1781-1590-36	Donnerwetter
klopstock_messias01_1751-41-4	luz_blitz_1784-511-6	Donnerwetter
hauptmann_biberpelz_1893-2955-1	wagner_kindermoerderin_1776-132-5	Donnerwetter
hippel_lebenslaeufe02_1779-5470-1	moritz_reiser03_1786-496-7	Donnerwetter
26120215_1987_06_20_01_089.tcf.xml-14-27	26120215_1990_10_16_01_155.tcf.xml-27-15	Dynamik
26120215_1987_06_20_01_089.tcf.xml-14-27	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1972-07-16_01_136.tcf.xml-17-12	26120215_1990_12_15_01_738.tcf.xml-7-13	Dynamik
2532889X_1972-07-16_01_136.tcf.xml-17-12	vischer_aesthetik030204_1857-486-40	Dynamik
26120215_1988_03_11_01_013.tcf.xml-16-3	chamberlain_grundlagen02_1899-2792-58	Dynamik
26120215_1987_08_01_01_439.tcf.xml-4-3	reil_curmethode_1803-2800-7	Dynamik
littrow_weltsystem03_1836-266-118	vischer_aesthetik030204_1857-258-50	Dynamik
littrow_weltsystem03_1836-4048-15	lorinser_branntweinpest_1845-486-29	Dynamik
26120215_1981_04_07_01_039.tcf.xml-14-24	mach_mechanik_1883-718-34	Dynamik
26120215_1981_04_07_01_039.tcf.xml-14-24	lorinser_branntweinpest_1845-486-29	Dynamik
26120215_1981_04_07_01_039.tcf.xml-14-24	26120215_1989_05_09_01_199.tcf.xml-3-20	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1976-01-20_01_067.tcf.xml-13-13	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1976-05-11_01_008.tcf.xml-5-4	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1976-05-21_01_087.tcf.xml-148-17	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1981-10-16_01_005.tcf.xml-5-5	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1986-02-26_01_014.tcf.xml-169-4	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1986-03-06_01_046.tcf.xml-65-34	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1986-06-06_01_050.tcf.xml-14-11	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1986-11-22_01_058.tcf.xml-151-8	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1987-02-10_01_115.tcf.xml-5-29	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1988-12-17_01_389.tcf.xml-4-26	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1989-03-02_01_065.tcf.xml-6-4	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	2532889X_1989-10-28_01_142.tcf.xml-66-14	Dynamik
26120215_1981_04_07_01_039.tcf.xml-14-24	reil_curmethode_1803-2363-36	Dynamik
26120215_1981_04_23_01_029.tcf.xml-31-37	26120215_1989_02_04_01_024.tcf.xml-10-4	Dynamik
26120215_1981_04_23_01_029.tcf.xml-31-37	littrow_weltsystem03_1836-4048-15	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	2532889X_1966-03-29_01_056.tcf.xml-3-9	Dynamik
boltzmann_gastheorie02_1898-2165-33	gerstner_mechanik01_1831-2546-36	Dynamik
boltzmann_gastheorie02_1898-2150-15	reil_curmethode_1803-1290-37	Dynamik
boltzmann_gastheorie02_1898-2150-15	lorinser_branntweinpest_1845-486-29	Dynamik
boltzmann_gastheorie02_1898-2150-15	clausewitz_krieg03_1834-1102-43	Dynamik
boltzmann_gastheorie02_1898-1046-4	chamberlain_grundlagen02_1899-2792-58	Dynamik
26120215_1982_04_07_01_294.tcf.xml-38-15	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	vischer_aesthetik030204_1857-258-50	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	26120215_1986_03_04_01_009.tcf.xml-16-13	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	reil_curmethode_1803-1290-37	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	gerstner_mechanik01_1831-1982-2	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	26120215_1985_01_15_01_005.tcf.xml-21-33	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	26120215_1983_07_23_01_130.tcf.xml-23-18	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	26120215_1981_10_15_01_319.tcf.xml-5-5	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	26120215_1973_03_11_01_405.tcf.xml-74-15	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	2532889X_1986-02-26_01_014.tcf.xml-168-16	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	2532889X_1982-06-12_01_265.tcf.xml-19-35	Dynamik
2532889X_1965-07-20_01_154.tcf.xml-23-1	lorinser_branntweinpest_1845-486-29	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	boltzmann_gastheorie02_1898-2150-15	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	humboldt_kosmos03_1850-1596-19	Dynamik
clausewitz_krieg03_1834-1102-43	mach_mechanik_1883-1818-29	Dynamik
clausewitz_krieg03_1834-1102-43	mach_mechanik_1883-2870-26	Dynamik
clausewitz_krieg03_1834-1102-43	mach_mechanik_1883-4836-3	Dynamik
clausewitz_krieg03_1834-1102-43	mach_mechanik_1883-627-20	Dynamik
clausewitz_krieg03_1834-1102-43	reil_curmethode_1803-2363-36	Dynamik
clausewitz_krieg03_1834-1102-43	reil_curmethode_1803-2800-7	Dynamik
2532889X_1969-09-03_01_021.tcf.xml-31-16	2532889X_1974-12-15_01_163.tcf.xml-76-16	Dynamik
clausewitz_krieg03_1834-1102-43	lorinser_branntweinpest_1845-486-29	Dynamik
26120215_1985_04_20_01_149.tcf.xml-7-5	26120215_1987_06_20_01_089.tcf.xml-14-27	Dynamik
26120215_1985_06_28_01_149.tcf.xml-11-36	26120215_1987_08_01_01_439.tcf.xml-4-3	Dynamik
26120215_1985_06_28_01_149.tcf.xml-11-36	gerstner_mechanik01_1831-2546-36	Dynamik
26120215_1985_06_28_01_149.tcf.xml-11-36	vischer_aesthetik030204_1857-2195-12	Dynamik
26120215_1985_06_28_01_149.tcf.xml-11-36	vischer_aesthetik030204_1857-2199-108	Dynamik
26120215_1948_06_22_01_031.tcf.xml-40-20	reil_curmethode_1803-2800-7	Dynamik
26120215_1948_06_22_01_031.tcf.xml-40-20	lorinser_branntweinpest_1845-486-29	Dynamik
26120215_1986_03_04_01_009.tcf.xml-16-13	nietzsche_tragoedie_1872-344-16	Dynamik
26120215_1985_04_20_01_149.tcf.xml-7-5	mach_mechanik_1883-4841-17	Dynamik
26120215_1986_10_11_01_374.tcf.xml-69-17	26120215_1989_05_09_01_199.tcf.xml-3-20	Dynamik
clausewitz_krieg03_1834-1102-43	littrow_weltsystem03_1836-4048-15	Dynamik
chamberlain_grundlagen02_1899-2792-58	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	liebig_physiologie_1842-93-91	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	littrow_weltsystem03_1836-266-118	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-1001-7	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-1546-10	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-4009-20	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-4836-3	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-601-16	Dynamik
clausewitz_krieg03_1834-1102-43	dilthey_geisteswissenschaften_1883-3520-5	Dynamik
2532889X_1968-03-03_01_318.tcf.xml-140-5	mach_mechanik_1883-718-34	Dynamik
26120215_1983_07_23_01_130.tcf.xml-23-18	26120215_1986_10_11_01_374.tcf.xml-69-17	Dynamik
26120215_1983_07_23_01_130.tcf.xml-23-18	vischer_aesthetik030204_1857-2054-19	Dynamik
26120215_1983_07_23_01_130.tcf.xml-23-18	vischer_aesthetik030204_1857-2195-175	Dynamik
26120215_1983_07_23_01_130.tcf.xml-23-18	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1968-08-21_01_153.tcf.xml-6-2	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1968-08-21_01_153.tcf.xml-6-2	nietzsche_tragoedie_1872-81-14	Dynamik
2532889X_1987-12-22_01_038.tcf.xml-30-1	26120215_1986_10_11_01_374.tcf.xml-69-17	Dynamik
26120215_1983_07_23_01_130.tcf.xml-23-18	26120215_1985_01_15_01_005.tcf.xml-21-33	Dynamik
2532889X_1953-11-26_01_062.tcf.xml-51-15	clausewitz_krieg03_1834-1102-43	Dynamik
mach_mechanik_1883-1001-7	reil_curmethode_1803-2800-7	Dynamik
26120215_1988_03_11_01_013.tcf.xml-16-3	lorinser_branntweinpest_1845-486-29	Dynamik
2532889X_1989-03-02_01_065.tcf.xml-6-4	26120215_1981_04_23_01_029.tcf.xml-31-37	Dynamik
2532889X_1982-06-26_01_034.tcf.xml-39-23	2532889X_1984-01-14_01_303.tcf.xml-12-22	Dynamik
2532889X_1982-06-26_01_034.tcf.xml-39-23	26120215_1989_05_09_01_199.tcf.xml-3-20	Dynamik
2532889X_1982-06-26_01_034.tcf.xml-39-23	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1982-06-26_01_034.tcf.xml-39-23	humboldt_kosmos04_1858-2023-28	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	nietzsche_tragoedie_1872-344-16	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	humboldt_kosmos04_1858-2023-28	Dynamik
2532889X_1988-12-03_01_105.tcf.xml-94-3	mach_mechanik_1883-3732-58	Dynamik
2532889X_1988-12-03_01_105.tcf.xml-94-3	26120215_1973_03_11_01_405.tcf.xml-74-15	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	26120215_1989_02_04_01_024.tcf.xml-10-4	Dynamik
2532889X_1988-12-03_01_105.tcf.xml-94-3	2532889X_1988-12-17_01_389.tcf.xml-4-26	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	26120215_1987_08_04_01_018.tcf.xml-14-23	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	26120215_1985_01_15_01_005.tcf.xml-21-33	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	vischer_aesthetik030204_1857-2195-4	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	reil_curmethode_1803-2175-20	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	reil_curmethode_1803-1433-23	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	mach_mechanik_1883-3732-58	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	mach_mechanik_1883-2785-4	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	hoff_atome_1877-75-13	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	gerstner_mechanik02_1832-4549-7	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	chamberlain_grundlagen02_1899-2792-58	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	borinski_poetik_1895-983-4	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1989_02_04_01_024.tcf.xml-10-4	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1987_08_04_01_018.tcf.xml-14-23	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1986_11_28_01_133.tcf.xml-62-48	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1984_11_17_01_007.tcf.xml-36-19	Dynamik
2532889X_1989-03-02_01_065.tcf.xml-6-4	26120215_1985_04_20_01_149.tcf.xml-7-5	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1975_06_07_01_229.tcf.xml-7-29	Dynamik
2532889X_1989-03-02_01_065.tcf.xml-6-4	lorinser_branntweinpest_1845-486-29	Dynamik
2532889X_1981-04-07_01_061.tcf.xml-15-35	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1976-05-11_01_008.tcf.xml-5-4	2532889X_1986-11-07_01_041.tcf.xml-221-12	Dynamik
2532889X_1976-05-11_01_008.tcf.xml-5-4	2532889X_1987-02-10_01_115.tcf.xml-5-29	Dynamik
2532889X_1976-05-11_01_008.tcf.xml-5-4	2532889X_1987-12-22_01_038.tcf.xml-30-1	Dynamik
2532889X_1976-05-21_01_087.tcf.xml-148-17	26120215_1981_04_07_01_039.tcf.xml-14-24	Dynamik
2532889X_1976-05-21_01_087.tcf.xml-148-17	reil_curmethode_1803-2363-36	Dynamik
mach_mechanik_1883-1546-10	mach_mechanik_1883-973-19	Dynamik
2532889X_1989-06-19_01_034.tcf.xml-28-20	reil_curmethode_1803-2175-20	Dynamik
2532889X_1989-06-19_01_034.tcf.xml-28-20	littrow_weltsystem03_1836-266-118	Dynamik
2532889X_1989-06-19_01_034.tcf.xml-28-20	26120215_1975_06_07_01_229.tcf.xml-7-29	Dynamik
2532889X_1989-06-19_01_034.tcf.xml-28-20	26120215_1969_02_18_01_190.tcf.xml-17-7	Dynamik
2532889X_1959-09-08_01_087.tcf.xml-105-1	reil_curmethode_1803-2800-7	Dynamik
2532889X_1959-09-08_01_087.tcf.xml-105-1	2532889X_1968-03-03_01_318.tcf.xml-140-5	Dynamik
2532889X_1976-10-19_01_219.tcf.xml-6-10	2532889X_1978-10-03_01_042.tcf.xml-5-11	Dynamik
2532889X_1977-03-22_01_039.tcf.xml-64-38	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1978-01-21_01_014.tcf.xml-16-14	hoff_atome_1877-75-13	Dynamik
2532889X_1978-09-02_01_336.tcf.xml-10-30	lorinser_branntweinpest_1845-486-29	Dynamik
2532889X_1978-10-03_01_042.tcf.xml-5-11	mach_mechanik_1883-1089-10	Dynamik
2532889X_1980-04-16_01_007.tcf.xml-13-23	2532889X_1990-06-14_01_105.tcf.xml-18-11	Dynamik
2532889X_1980-04-16_01_007.tcf.xml-13-23	26120215_1987_06_20_01_089.tcf.xml-14-27	Dynamik
2532889X_1980-04-16_01_007.tcf.xml-13-23	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1980-04-16_01_007.tcf.xml-13-23	reil_curmethode_1803-1290-37	Dynamik
2532889X_1958-11-18_01_020.tcf.xml-50-2	vischer_aesthetik030204_1857-258-50	Dynamik
2532889X_1958-11-18_01_020.tcf.xml-50-2	2532889X_1968-03-03_01_318.tcf.xml-140-5	Dynamik
2532889X_1981-04-07_01_061.tcf.xml-15-35	2532889X_1986-04-19_01_186.tcf.xml-36-16	Dynamik
2532889X_1981-04-07_01_061.tcf.xml-15-35	26120215_1946_06_28_01_228.tcf.xml-26-7	Dynamik
26120215_1988_03_11_01_013.tcf.xml-16-3	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1981-04-07_01_061.tcf.xml-15-35	26120215_1985_04_20_01_149.tcf.xml-7-5	Dynamik
26120215_1973_03_11_01_405.tcf.xml-74-15	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1976-05-11_01_008.tcf.xml-5-4	2532889X_1981-04-07_01_061.tcf.xml-15-35	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1973_03_11_01_405.tcf.xml-74-15	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1989-07-31_01_041.tcf.xml-5-24	Dynamik
2532889X_1986-05-20_01_071.tcf.xml-17-13	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1986-06-06_01_050.tcf.xml-14-11	2532889X_1987-12-22_01_038.tcf.xml-30-1	Dynamik
2532889X_1986-06-06_01_050.tcf.xml-14-11	26120215_1990_12_15_01_738.tcf.xml-7-13	Dynamik
2532889X_1986-10-02_01_059.tcf.xml-25-5	reil_curmethode_1803-2800-7	Dynamik
2532889X_1986-11-07_01_041.tcf.xml-221-12	26120215_1946_06_28_01_228.tcf.xml-26-7	Dynamik
2532889X_1986-11-07_01_041.tcf.xml-221-12	26120215_1989_05_19_01_015.tcf.xml-31-35	Dynamik
2532889X_1986-11-07_01_041.tcf.xml-221-12	reil_curmethode_1803-2800-7	Dynamik
2532889X_1986-11-25_01_044.tcf.xml-73-1	reil_curmethode_1803-2175-20	Dynamik
26120215_1969_05_01_01_048.tcf.xml-81-6	26120215_1990_12_15_01_738.tcf.xml-7-13	Dynamik
2532889X_1987-09-11_01_027.tcf.xml-16-25	26120215_1946_06_28_01_228.tcf.xml-26-7	Dynamik
2532889X_1987-09-11_01_027.tcf.xml-16-25	26120215_1981_04_07_01_039.tcf.xml-14-24	Dynamik
2532889X_1987-09-11_01_027.tcf.xml-16-25	26120215_1985_04_20_01_149.tcf.xml-7-5	Dynamik
2532889X_1987-09-11_01_027.tcf.xml-16-25	reil_curmethode_1803-2800-7	Dynamik
2532889X_1988-01-09_01_206.tcf.xml-20-7	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1988-01-09_01_206.tcf.xml-20-7	2532889X_1989-06-19_01_034.tcf.xml-28-20	Dynamik
lorinser_branntweinpest_1845-486-29	wundt_medizinische_1867-1046-1	Dynamik
2532889X_1987-12-22_01_038.tcf.xml-30-1	reil_curmethode_1803-2800-7	Dynamik
2532889X_1987-12-22_01_038.tcf.xml-30-1	lorinser_branntweinpest_1845-486-29	Dynamik
vischer_aesthetik030204_1857-2199-108	vischer_aesthetik030204_1857-486-40	Dynamik
lorinser_branntweinpest_1845-486-29	vischer_aesthetik030204_1857-2199-108	Dynamik
lorinser_branntweinpest_1845-486-29	reil_curmethode_1803-2800-7	Dynamik
2532889X_1987-12-22_01_038.tcf.xml-30-1	clausewitz_krieg03_1834-1102-43	Dynamik
lorinser_branntweinpest_1845-486-29	mach_mechanik_1883-627-20	Dynamik
2532889X_1987-11-20_01_041.tcf.xml-39-22	26120215_1986_10_11_01_374.tcf.xml-69-17	Dynamik
2532889X_1987-11-20_01_041.tcf.xml-39-22	26120215_1987_06_20_01_089.tcf.xml-14-27	Dynamik
2532889X_1987-11-20_01_041.tcf.xml-39-22	26120215_1988_03_11_01_013.tcf.xml-16-3	Dynamik
2532889X_1987-11-20_01_041.tcf.xml-39-22	reil_curmethode_1803-1433-23	Dynamik
2532889X_1986-05-20_01_071.tcf.xml-17-13	reil_curmethode_1803-1290-37	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	26120215_1969_02_18_01_190.tcf.xml-17-7	Dynamik
2532889X_1986-05-20_01_071.tcf.xml-17-13	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1986-04-19_01_186.tcf.xml-36-16	nietzsche_tragoedie_1872-344-16	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1987-10-08_01_011.tcf.xml-31-2	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1986-11-07_01_041.tcf.xml-221-12	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1986-10-02_01_059.tcf.xml-25-5	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1978-10-03_01_042.tcf.xml-5-11	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1976-07-01_01_039.tcf.xml-9-12	Dynamik
2532889X_1957-09-04_01_013.tcf.xml-8-24	2532889X_1972-07-16_01_136.tcf.xml-17-12	Dynamik
2532889X_1983-03-21_01_068.tcf.xml-39-27	mach_mechanik_1883-601-16	Dynamik
humboldt_kosmos03_1850-1596-19	lorinser_branntweinpest_1845-82-8	Dynamik
humboldt_kosmos04_1858-2023-28	mach_mechanik_1883-4836-3	Dynamik
2532889X_1988-04-20_01_255.tcf.xml-4-10	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1988-04-20_01_255.tcf.xml-4-10	26120215_1969_05_01_01_048.tcf.xml-81-6	Dynamik
2532889X_1984-01-14_01_303.tcf.xml-12-22	2532889X_1986-05-20_01_071.tcf.xml-17-13	Dynamik
2532889X_1984-01-14_01_303.tcf.xml-12-22	boltzmann_gastheorie02_1898-1046-4	Dynamik
2532889X_1984-05-25_01_041.tcf.xml-218-9	26120215_1990_10_16_01_155.tcf.xml-27-15	Dynamik
2532889X_1985-06-18_01_030.tcf.xml-91-6	2532889X_1987-02-10_01_115.tcf.xml-5-29	Dynamik
2532889X_1985-06-27_01_166.tcf.xml-8-3	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1985-06-27_01_166.tcf.xml-8-3	lorinser_branntweinpest_1845-486-29	Dynamik
2532889X_1985-11-30_01_005.tcf.xml-58-8	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1986-02-26_01_014.tcf.xml-169-4	2532889X_1986-05-20_01_071.tcf.xml-17-13	Dynamik
2532889X_1986-02-26_01_014.tcf.xml-169-4	mach_mechanik_1883-4836-3	Dynamik
2532889X_1986-02-26_01_014.tcf.xml-169-4	mach_mechanik_1883-627-20	Dynamik
2532889X_1986-02-26_01_014.tcf.xml-169-4	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1986-03-06_01_046.tcf.xml-207-16	26120215_1946_06_28_01_228.tcf.xml-26-7	Dynamik
2532889X_1986-03-06_01_046.tcf.xml-207-16	26120215_1983_12_23_01_026.tcf.xml-31-18	Dynamik
2532889X_1986-03-06_01_046.tcf.xml-207-16	mach_mechanik_1883-3732-16	Dynamik
2532889X_1986-03-06_01_046.tcf.xml-65-34	2532889X_1989-07-31_01_041.tcf.xml-5-24	Dynamik
2532889X_1986-04-19_01_186.tcf.xml-36-16	2532889X_1986-10-02_01_059.tcf.xml-25-5	Dynamik
2532889X_1986-05-20_01_071.tcf.xml-17-13	2532889X_1989-07-31_01_041.tcf.xml-5-24	Dynamik
2532889X_1976-02-07_01_394.tcf.xml-67-16	2532889X_1988-12-03_01_105.tcf.xml-94-3	Dynamik
2532889X_1981-04-07_01_061.tcf.xml-15-35	26120215_1983_07_23_01_130.tcf.xml-23-18	Dynamik
2532889X_1976-01-20_01_067.tcf.xml-13-13	2532889X_1978-10-03_01_042.tcf.xml-5-11	Dynamik
26120215_1990_12_15_01_738.tcf.xml-7-13	reil_curmethode_1803-2996-5	Dynamik
mach_mechanik_1883-4841-17	reil_curmethode_1803-2996-5	Dynamik
mach_mechanik_1883-601-16	mach_mechanik_1883-627-20	Dynamik
mach_mechanik_1883-627-20	vischer_aesthetik030204_1857-2195-175	Dynamik
2532889X_1976-01-20_01_067.tcf.xml-13-13	clausewitz_krieg03_1834-1102-43	Dynamik
26120215_1990_10_16_01_155.tcf.xml-27-15	lorinser_branntweinpest_1845-486-29	Dynamik
26120215_1975_06_07_01_229.tcf.xml-7-29	26120215_1989_05_09_01_199.tcf.xml-3-20	Dynamik
2532889X_1975-04-14_01_175.tcf.xml-4-6	26120215_1985_06_28_01_149.tcf.xml-11-36	Dynamik
2532889X_1974-12-15_01_163.tcf.xml-76-16	vischer_aesthetik030204_1857-2199-108	Dynamik
2532889X_1974-12-15_01_163.tcf.xml-76-16	chamberlain_grundlagen02_1899-2792-58	Dynamik
2532889X_1974-12-15_01_163.tcf.xml-76-16	2532889X_1987-10-08_01_011.tcf.xml-31-2	Dynamik
2532889X_1974-12-15_01_163.tcf.xml-76-16	2532889X_1976-01-20_01_067.tcf.xml-13-13	Dynamik
2532889X_1990-06-14_01_105.tcf.xml-18-11	26120215_1948_06_22_01_031.tcf.xml-40-20	Dynamik
2532889X_1990-06-14_01_105.tcf.xml-18-11	reil_curmethode_1803-2800-7	Dynamik
2532889X_1953-11-26_01_062.tcf.xml-51-15	reil_curmethode_1803-1433-23	Dynamik
26120215_1988_12_09_01_025.tcf.xml-43-23	clausewitz_krieg03_1834-1102-43	Dynamik
2532889X_1972-12-03_01_178.tcf.xml-19-8	clausewitz_krieg03_1834-1102-43	Dynamik
26120215_1946_06_28_01_228.tcf.xml-26-7	26120215_1973_03_11_01_405.tcf.xml-74-15	Dynamik
26120215_1946_06_28_01_228.tcf.xml-26-7	26120215_1985_06_28_01_149.tcf.xml-11-36	Dynamik
26120215_1988_03_11_01_013.tcf.xml-16-3	vischer_aesthetik030204_1857-2195-175	Dynamik
26120215_1988_03_11_01_013.tcf.xml-16-3	vischer_aesthetik030204_1857-2195-12	Dynamik
mach_mechanik_1883-4841-17	reil_curmethode_1803-2800-7	Dynamik
mach_mechanik_1883-3732-58	mach_mechanik_1883-627-20	Dynamik
26120215_1990_12_15_01_738.tcf.xml-7-13	mach_mechanik_1883-1818-29	Dynamik
2532889X_1966-03-29_01_056.tcf.xml-3-9	clausewitz_krieg03_1834-1102-43	Dynamik
mach_mechanik_1883-2854-10	reil_curmethode_1803-2800-7	Dynamik
mach_mechanik_1883-2986-24	reil_curmethode_1803-2800-7	Dynamik
2532889X_1954-02-13_01_068.tcf.xml-12-2	laband_staatsrecht0301_1880-3509-3	Einreichung
2532889X_1952-09-20_01_060.tcf.xml-21-13	26120215_1965_09_16_01_294.tcf.xml-194-3	Einreichung
2532889X_1957-06-13_01_032.tcf.xml-45-21	26120215_1986_04_30_01_142.tcf.xml-1-36	Einreichung
2532889X_1950-08-10_01_148.tcf.xml-67-11	26120215_1986_04_30_01_142.tcf.xml-1-36	Einreichung
2532889X_1953-04-15_01_046.tcf.xml-2-35	26120215_1976_06_25_01_127.tcf.xml-117-26	Einreichung
2532889X_1952-09-20_01_060.tcf.xml-21-13	hc_1360906_1832-95-6	Einreichung
2532889X_1957-01-24_01_029.tcf.xml-25-7	savigny_system06_1847-2502-21	Einreichung
unknown_civilprozessordnung_1877-3522-39	urbanitzky_electricitaet_1885-17050-10	Einreichung
2532889X_1952-09-20_01_060.tcf.xml-21-13	heckert_schulgesetzgebung_1847-7608-6	Einreichung
26120215_1954_10_14_01_030.tcf.xml-13-2	26120215_1975_11_11_01_025.tcf.xml-6-14	Einreichung
26120215_1954_10_14_01_030.tcf.xml-13-2	eckermann_goethe02_1836-2770-19	Einreichung
