identifier	lemma	context	indices_target_token
1990-76-39	急	想群众所想，急群众所急，扎扎实实为群众办实事，把党的温暖送到群众心上，正是为了让群众从切身利益的小事中领悟某些大道理，增进对集体、对社会主义的亲近感，从而在生产和工作中迸发出积极性、创造性	6:7
1958-20-39	急	”这时候五号镐的第二排车还没装完，电机车还没出掌子，电车司机急的直跺脚说：“贾师傅（五号镐贾连富开镐）咱们落后了，……	30:31
1981-74-39	急	周惠说，“左”的思想由来已久，冰冻三尺，非一日之寒，因而清理“左”的思想也必须付出时间，急了不行	44:45
1964-17-39	急	送了针，小方又跑步急行，第二天早八点赶回驻训地；可关于针的事，他并没对别人讲，因为他觉得是应该的	9:10
1998-84-39	急	急着剪开，捏出几粒，小心放入口里：咸	0:1
1962-16-39	急	全县绝大部分水田虽然已经实现了机电灌溉，但有一些地区的内涝问题，在短时期内还不能根除，部分丘陵和低洼地区的生产队，仍可能受旱涝等自然灾害的影响而减产；全县还有20％左右的困难队，增产潜力虽大，但在人力、物力、财力等方面的困难较多，急需要加强领导，重点扶持；不少生产队今年的粮食是增产了，但生产资金普遍不足，有待于今年冬季开展副业生产来解决	115:116
1996-72-39	急	急人民所急，帮人民所需	0:1
1964-34-39	急	”他考虑队里钱不能随便开支，再急也不成	15:16
1994-73-39	急	措施允许大，也允许小；进度允许急，也允许缓；途径允许直线，也允许迂回，不搞“一刀切”	15:16
1957-47-39	急	如在去年上半年组织生产的单一化，忽视了副业生产，曾在一个时期内影响了合作社的收入；在农业技术改革和农业的基本建设上，要求稍高和急了一些，使少数合作社遭受一些损失	63:64
1957-5-39	急	一路上风大雨急，没走上几段路便滑倒了，陈局长顾不了这些，仍旧一股劲地赶到目的地，检查灾情，慰问群众，并和乡干部一起，发动群众生产自救，群众的情绪随着高涨起来了	6:7
1970-46-39	急	过去，我和广大工人群众一起造走资派的反，劳动在一起，战斗在一起，能想群众之所想，急群众之所急	40:41
2002-50-39	急	郊区各级组织想农户之所想，急农户之所急，他们从转变职能入手，积极做好农业生产资料供应、技术服务和信息服务，加强产品的产前、产中、产后指导，牢牢把握住鲜活农产品生产、流通、销售的主动权，积极拓宽市场营销渠道，突出抓好规模生产效益，逐步扩大了郊区农副产品在银川市场的占有份额，并向周边地区辐射	13:14
1958-26-39	急	许多工厂以己之“缓”，济人之“急”	15:16
2001-61-39	急	要使广大人民群众切实体验到“三个代表”给他们带来的物质文明和精神文明的根本利益，各级党组织和党员领导干部，必须树立“机关围着基层转，基层围着群众转，全党围着中心转”的意识，切实转变工作作风，想群众之所想，急群众之所急，把实现和维护最广大人民的根本利益作为一切工作的出发点和归宿，以我们为群众办实事谋利益的实际行动取信于人民	102:103
1972-39-39	急	乐山县农机修造厂的工人急贫下中农所急，决心制造栽秧机，帮助生产队解决这个矛盾	11:12
1987-75-39	急	她接了票，忽然笑了，笑得很自然，也不想急着走	19:20
1974-12-39	急	有天晚上，风雨交加，江水猛涨，浪大流急，一只木船断缆飘走	18:19
2000-89-39	急	我急中生智，向监考老师举手告发，老师佯装没看见，那位女士可着了急，朝我挤眉弄眼，做手势让我别声张，并主动把卷子推到我面前让我抄	1:2
1980-62-39	急	谢清岱毫不畏惧，机敏地闪过一边，歹徒扑个空，他急转身将歹徒的刀柄攥住，夺下尖刀，犯罪分子乖乖就擒	23:24
1999-81-39	急	海关急人之所急的工作作风给杨先生留下了深刻的印象	2:3
1956-40-39	急	宋朝大观茶论也说：“茶工作于惊蛰，尤以得天时为急”	23:24
2000-93-0	憋	有五六个女子同时围住了我，有拉手的，有抱腰的，一个大胖女子无处可抓，猛伸手薅住了我的衣领，憋得我差点儿喘不过气来	45:46
1962-45-0	憋	我为了寻找一个恰当的群众语言，常常憋了一两点钟、一天半天	17:18
1979-60-0	憋	脸憋得通红，汗直往下流，这时他就拄着镢头柄，大口大口地“斗气”	1:2
1995-89-0	憋	近３年来，患者喘、憋逐渐加重，至术前在休息的状态下也感到呼吸困难，完全丧失了劳动力	9:10
2002-92-0	憋	患者症状：6岁的宝宝只要一躺下来就鼾声不断，并出现憋气，有时每隔几分钟就出现一次憋气情况，一夜总要憋醒五六次	25:26
1999-91-0	憋	看你都急成这样，我真想把这秘密再憋一会儿	16:17
1996-68-0	憋	”莱芜要振兴，群众要致富，这渴望憋成了一股劲，并成为最强大的思想动员	16:17
1994-84-0	憋	“真是男女有别，我都又憋了一夜了	11:12
1990-50-0	憋	反正我是住不惯楼，鸽子笼似的，憋得慌	15:16
1977-11-0	憋	”这个剧院的文艺工作者为此憋了一肚子气	13:14
1961-6-0	憋	溪水流到一个约莫五十平方米宽的地方，水面平静，上面凝结了一层深赤色的薄衣，从那里升起了硫磺矿冒出的臭气，憋得人呼吸困难	52:53
1970-41-0	憋	包庄、林庄两大队的贫下中农吃尽了苦头，受尽了盘剥，憋了满肚子闷气，迫切要求培养自己的庄户兽医	25:26
1982-94-0	憋	但在大多数情况下，地下的高压热水找不到出路，只好憋在地下水库内	24:25
1960-39-0	憋	当时，我们和另外三个突击队、组比武，上阵后大家劲头都很足，全都憋着劲儿提前完成任务	31:32
1999-71-0	憋	广州松日本轮回到贵阳主场，迎战在上轮比赛中最后一分钟被青岛海牛逼平而痛失胜局的北京国安，这场比赛双方都希望能获胜，一吐憋在胸中的“恶气”	59:60
1990-78-0	憋	成品油开始出现“憋罐”，铅、铝、生铁等产品也有积压	8:9
1966-38-0	憋	……”小海紧锁着两道浓眉回答，额头上憋出了一颗颗豆大的汗珠	18:19
1957-24-0	憋	加上地富分子配合城市右派分子的进攻，很多农村干部憋了一肚子气	24:25
1964-26-0	憋	为了叫牲口吃草吃得匀，能消化，不憋食，她整晚守在槽旁，一把把给牲口添草	16:17
1981-58-0	憋	社员们憋了一股气，合伙跑到他家里去“请愿”说：“大呼隆再搞下去，我们可要不干啦	3:4
1977-40-0	憋	”接着，就把憋在肚子里的话说了出来	6:7
1991-59-0	憋	同时，他们眼看到一大批外国室内剧在屏幕上出尽了风头，心里憋了一口气：“为什么我们不能有自己的室内剧	28:29
1975-16-0	憋	这时，井口的天然气压力急剧上升，随时有把井口憋破的危险	22:23
1970-8-0	憋	这件事，使农具厂的工人憋了一股劲，说：“到人家锅里盛饭，吃不香；靠别人扶着走路，不得劲	11:12
1997-90-0	憋	左心衰的“喘”常在睡眠中突然憋醒后发生，平卧位时“喘”明显加剧，端坐位时“喘”减轻；而支气管哮喘的加重或缓解与体位的关系不明显	14:15
1978-48-0	憋	君不见：那阴暗的角落里，磷火般的昏黄灯下，正在采排一幕篡党夺权、称帝登基的丑剧……啊，我的心呀怒火憋压，简直要腾空而起，我的心呀火燎刀搅，简直要窒息呼吸	49:50
1980-62-0	憋	一个半小时的路程，走了3小时零7分，乘客们个个憋了一肚子气	23:24
1997-99-0	憋	我们深信，中国的高科技产业只有在开放的环境中，立足于创新，勇于拼搏，发展壮大成能组织大战役的集团军，主力军，敢于战斗，形成你身上有我、我身上有你那种犬牙交错的局面，使恶人想憋也憋不住，想关也关不死，就像下围棋一样，这局棋就活了	86:87
1969-13-0	憋	在他们看来，群众“东一嘴，西一嘴”，说不出什么“道道”来，拿不出主意来，不如他们的办法“鲜”，因此，他们就关起门来憋主意，其实他们在小屋子里憋出来的那一套，在实践中往往是行不通的	57:58
1977-23-0	憋	“四害”横行期间，好人受气，坏人神气，广大工人“捏着鼻子干活”，憋了一肚子气	32:33
1999-64-0	憋	我们把苏联停止向中国提供核援助的1959年6月，定为中国第一颗原子弹的代号‘596’，广大科技人员都憋了一股劲，就是死，也要把‘596’搞出来	50:51
1982-96-0	憋	在旧社会吃尽了苦的退休工人们感到很气愤，但又讲不出很多道理，心里憋得慌	32:33
1972-5-0	憋	息，心都气炸了，大家实在憋	12:13
1958-42-0	憋	“我们混身憋的难受，你当组长的看不见吗	5:6
1962-17-0	憋	猴子既然多半年没来洗象池，当然唤也无益；大家不过是憋得发慌，疏散疏散心中的闷气罢了	25:26
1990-55-0	憋	他心里有一个使他憋得受不了的数据：在中国大街上毫无顾忌地奔驰的汽车，进口货占了很大的比例，其中仅日本国的产品就占了４０％	8:9
1976-1-0	憋	小江听了这个消息，脸憋得红红的，好半天没吱声	10:11
1960-31-0	憋	我关起门在屋里想了三天也没憋出一句词来	13:14
1969-19-0	憋	铺轨一转弯，铺轨机上的柴油发电机喷出的浓烟全憋在洞子里	22:23
2002-79-0	憋	到茅坪镇工作后，刘建国“憋”了一口气，主动请缨包扶偏远、难缠的枣树村	12:13
1957-6-36	拐	她一面用牛骨拐打着麻线，一面说着故事	6:7
1961-14-36	拐	我侧耳细听，岸上的警察尚未出来，船头这时又拐了方向，趁船尾触岸的机会，我一手抓住栏杆，猛一纵身，跳下船拔腿就走了	21:22
1980-97-36	拐	蜿蜒起伏、莽莽苍苍的奥雷斯山区，道路弯曲狭窄，不知翻过了多少峻岭，拐了多少道急弯，才进入了著名的阿里斯县境	33:34
1987-53-36	拐	老人们有的拄拐，有的互相搀扶着，围在战士们身边，一会给这个擦汗，一会给那个端茶	6:7
2001-75-36	拐	由于王是司法机关的在职干警，社会舆论对二审结果也是议论纷纷，认为司法机关胳膊肘往里拐，有意庇护自己人	41:42
1997-99-36	拐	再是三游洞前的那溪，站在洞前的石栏边，目光就忽地深下去了，深下去的地方便流着那条溪，水青黄，慢慢地并不奔流，初看以为江，其实江还在前边，拐了弯才是，这里是溪	68:69
2003-72-36	拐	内蒙古托克托黄河头道拐断流危局化解	10:11
1992-55-36	拐	开展“三项康复”以来，小翟连续接受了三次手术，现在已经能拄拐行走	29:30
1982-62-36	拐	有一次，他做完手术刚出院，就拖着拐腿一步一挪地到厂上班了	16:17
1988-61-36	拐	为了治污，有时只能拐着弯弄钱	9:10
2001-57-36	拐	今年的春节晚会，我觉得最精彩的节目，当是小品《卖拐》	24:25
1956-43-36	拐	在东关，新建的小型火力发电厂供给全市的用电，在战争中保存下来的拐峁火柴厂仍在继续生产	31:32
1987-64-36	拐	但是，你绝对想象不到，影片《陆军见习官》（长春电影制片厂摄制，编剧王兴东、王浙滨，导演于彦夫、张圆）的故事竟这样展开：它不紧接着去写主人公们在战争中的经历、表现，却突然“拐”了一个弯，让镜头追随着他们的行踪，去揭示出发前三天假日里他们的种种复杂心态	85:86
1990-91-36	拐	与６１年前相比，黄河并没有变，依然静静地流，依旧在这里拐弯儿，由向东转身向南，直泻龙门；可黄河边的土默川却变样了，也拐了一个大大的弯儿	27:28
2000-79-36	拐	警方还调动大量警力，深入广东潮阳、普宁、南海、揭阳、佛山等地顺藤摸瓜，克服被当地群众围攻等困难，解救出40多名被拐儿童	56:57
1960-8-36	拐	这天，程静清船队的队员们立志要追上王彬成船队，他们计算了王彬成船队提前开航一天半的里程后，一致决定：当晚赶到鹰嘴岩，第二天跨过三倒拐，第三天坚决追上	65:66
1987-96-36	拐	四川代表杨汝岱：实行党政分开，有同志担心这样做会削弱党的领导，思想不大想得通，从一元化领导到党政分开，这个弯是拐得相当大的，我们每个同志都有个认识和实践的过程	55:56
1956-33-36	拐	从此对他老婆恼恨在心，他老婆几次向他讲道理，他胡子一噘说：“胳膊肘往外拐，你呀，哼	35:36
1966-27-36	拐	锻工们很支持他们，给他们打了个新鞋拐	17:18
1994-63-36	拐	当时，左腿骨折尚未痊愈的李进，毅然拄着拐来到水源地，同广大干部职工并肩战斗在抗洪一线	19:20
1989-70-36	拐	让向左的左拐，向右的右转，走快的慢点，掉队的跟上	5:6
1978-42-36	拐	记者欧庆林报道：今年，黑龙江省委从国家拨给黑龙江省修建职工住宅的投资中，拿出五百五十万元给哈尔滨市，用来改造“三十六棚”和“十八拐”这两个“棚户区”，为居住最困难的居民兴建新住宅	64:65
1962-23-36	拐	栽成的秧，株对株，行衬行，既不扯拐，也不溜弯，就跟一线弹的一样	16:17
1956-45-36	拐	难道他们不明白每辆汽车每次都要多拐一段路是一种浪费吗	16:17
1971-22-36	拐	要想不翻山，就得拐大弯	8:9
1974-34-36	拐	有一天，卖蚬子的又来了，撵他，他不肯走，又拐到另一个胡同里去卖	21:22
1966-4-36	拐	”干部则是“主席语录随身带，喇叭筒子手上拐，见缝插针说一段，好人好事讲起来	20:21
1959-41-36	拐	到8月11日，两个人的小红箭头在“献礼竞赛台”上顶了天又拐了弯	28:29
1961-44-36	拐	为解决市民在日常生活上的临时需要，他们还增添了鞋拐、鎯头、斧头、手锯、木刨等十多种工具出租	24:25
2003-54-36	拐	午餐，场面很大很热烈，铺着桌布的长条桌拐了一个弯	19:20
1958-18-36	拐	不过有点迂迴曲折，明明要朝东，先得向南拐，只有循着群众走出来的路走，才是正路，也抄近	19:20
1969-10-36	拐	在西北口掘进的时候，坑道拐了几个弯，通风不好，没有鼓风设备	12:13
1968-2-36	拐	向左拐来不及了，向右拐，是一条深沟	2:3
1986-66-36	拐	出差到豫东，我拐了个弯儿，想再看看生我养我的那座小村庄，看看我亲手栽的那几棵泡桐树	7:8
2002-90-36	拐	李光泽却不干了，原因是从腾冲到昆明来回一趟差不多需要一个月的时间，走在茶马古道的高黎贡山老路上，九弯十八拐，连生命都很难保障	52:53
1957-32-36	拐	接着，有些正直的富裕中农纠正了这种说法，他们说：“统购统销也不是对上中农不好，咱们过去担粮进城，粮贩子‘三拐’（拐两、拐合、拐零钱）‘一熬’（大秤），既误工又吃亏，现在把粮一次卖给国家，分毫不吃亏	53:54
1978-24-36	拐	”许多居民告诉记者，“三十六棚”和“十八拐”的两栋楼盖得这样快，是过去少有的	20:21
1959-46-36	拐	拐了一道弯儿，两人并排坐下	0:1
1991-60-36	拐	其间，有研究室，也有研究人员的宿舍；顺流往一条山沟里拐去，是一座高高的核反应堆	26:27
2001-95-36	拐	我第一次考试时，出停车场遇路口先向左边观望，见路面空空，200米开外仅有一辆小车驶来，城里时速限制50公里，我想上路完全不会有问题，正欲右拐，考官突然将脚刹踩下，考试就此作罢	69:70
1998-91-24	推出	这一年，我们推出了一系列改革措施，并且取得初步成效；我们在亚洲乃至在全球经济动荡中，站住了脚根，取得了发展，受到全世界关注；我们战胜了史所罕见的特大洪水，保卫了改革开放成果和千百万人民群众的生命财产安全，形成了“万众一心、众志成城，不怕困难、顽强拼搏，坚韧不拔、敢于胜利”的伟大抗洪精神，为全面推进改革开放和社会主义现代化建设注入了巨大的精神动力，展示了中国人民不可战胜的凝聚力量	6:8
2000-54-24	推出	后来，其他所有党派几乎以争夺选民为目的推出类似的竞选纲领和口号	19:21
1959-33-24	推出	一架立式翻钢机把它们一一送进加热炉，由拨钢机翻拨加热到一千多度，推出炉外，火龙般直奔穿孔机	32:34
1993-93-24	推出	一些出版物（书刊、报纸、音像制品），推出以淫秽为内容的作品	18:20
1971-19-24	推出	就在这危险的时刻，牛体君牢记毛主席关于“关心他人比关心自己为重”的教导，架住那个同志，使尽全身力气把他推出洞口	51:53
1967-0-24	推出	”各个车厢还推出了旅客代表，和列车员一起宣传毛泽东思想	6:8
1977-10-24	推出	他忍着手指的疼痛，推出自行车上路了，终于按时赶到了矿山，没有迟到一分钟	9:11
2003-81-24	推出	目前，98％以上的“民告官”案件都有被告本机关人员参加法庭审理；而在湖北保康县，则推出了行政诉讼中行政机关“一把手”应诉制，要求“一把手”出庭应诉率要达到60％……	41:43
1990-63-24	推出	上海京剧院推出的另一出新戏《曹操与杨修》，在国内外演出，都受到热烈欢迎和极高的评价	5:7
1976-36-24	推出	一小撮新老资产阶级分子，舞文弄墨的反动文人，行凶作恶的亡命之徒，出于他们反动阶级的本性，公开跳出来，明目张胆地为邓小平歌功颂德，鸣冤叫屈，妄图推出邓小平当中国的纳吉，丧心病狂地把矛头指向伟大领袖毛主席，分裂以毛主席为首的党中央，妄图颠覆无产阶级专政，复辟资本主义	71:73
1959-24-24	推出	表达必然现象的数学工具一般是方程式，它可以从已知数据推出未知数据来，从已知现象的性质推出未知现象的性质来	26:28
1996-99-24	推出	专家认为，平安保险公司日前推出的“客户服务月”活动，可以说是这样一种服务的开始	13:15
1962-44-24	推出	舵断了，小船被风浪吹打得像一头脱缰的野马，到处乱窜，顷刻间向外海推出好几浬……	32:34
2000-96-24	推出	中科院于1994年推出“百人计划”，即从海内外招聘100个左右重点学科的100名学科带头人	9:11
1976-17-24	推出	为什么有的人还是利润挂帅，把一些产值低的产品推出门去呢	22:24
1996-77-24	推出	交易会上，音像出版单位联手推出了内容健康、积极向上的正版音像制品2．3万多种，其中包括经有关部门批准引进的、版权合法的国外和港、澳、台地区的音像制品	13:15
1970-39-24	推出	“老爷医院”看到他连路都不能走了，就赶忙把他推出医院大门	22:24
1975-21-24	推出	社论说，“苏联在欧洲一方面推出缓和的手段，另一方面，把其政治与军事势力伸入地中海，包括葡萄牙、土耳其、希腊乃至塞浦路斯，以挫折北约军力和达到瓦解北约的目的	13:15
1997-73-24	推出	东方歌舞团以即将登台的文艺晚会“多彩的世界”迎来了新的一年，这台晚会是东方歌舞团在中直院团体制改革后推出的第一台晚会，风格从东方歌舞团以往的亚非拉特色扩展到了全世界，从内容来看，主要是面对国内观众的	50:52
1970-47-24	推出	天津市第一结核病防治院针对外科把贫农女儿赵小芹推出医院又接回医院的一场激烈斗争，发动群众对这件事展开分析，使全院医务人员受到了一次深刻的两条路线斗争教育	23:25
2003-59-24	推出	我们工程的优秀传统美德教育实验研究课题，已被列为国家“十五”规划的教育部重点课题，明年起我们将以“让美和高尚在心灵中统一”为主题词，重点推出这一课题和面向农村的公益推广	68:70
1998-89-24	推出	本报网络版今日推出《少奇百年》专题	7:9
1987-74-24	推出	继去年研制的四通MS—2400中英文打字机畅销国内市场并出口新加坡等国后，四通公司最近又推出四通MS—2401中外文打字机，其性能较前有了很大提高	44:46
1976-41-24	推出	他是戴着资产阶级的木头眼镜看世界，明明是一片光明，硬说成是一团漆黑，他的目的是要复辟资本主义，恢复资产阶级对学校的统治，把我们贫下中农子女重新推出学校大门	71:73
1988-72-24	推出	如今，这个学院运用专业技术的优势，设立了10个科技开发机构，与全国10多个工厂建立了科研生产联合体，推出20多项技术项目，初步形成了以学院为轴心的科技开发产业	50:52
1983-53-24	推出	张洪文推出自行车，孩子的母亲搂紧昏睡的晓伟坐在自行车后座上，向离村六里地的冯家口车站赶去	3:5
1968-30-24	推出	一位老贫农说：“我有两个孩子，大的人家说‘笨’，被学校推出来了；二的没想到越念书越不成器，到家锹镐不动，这叫啥学校	27:29
1969-38-24	推出	“从今后跟着救星共产党，管叫山河换新装”，“救星”二字听起来更为突出，“党”字落在高音上，自然地推出“山河”的升高的旋律，显得非常明朗	48:50
1995-95-24	推出	它犹如架设在音乐创作者和使用、传播者之间的一座桥梁，使创作者能够集中精力从事创作，不断推出新的作品，另一方面使作品的使用、传播者可以简捷而经济地使用和传播作品，形成创作与传播的良性循环，从而推动音乐文化的不断发展与创新	43:45
1996-84-24	推出	中国足协推出的强制性措施——体能测试，已经实行了三年	4:6
1995-55-24	推出	最近在营销方面又推出新动作：在公司内部建立工贸关系，组建销售公司和各地子公司，将办事处代销制改为经销商买断制	8:10
1956-7-24	推出	有三个女工被推出马路，有些被脱去衣服，肆加侮辱	6:8
1997-70-24	推出	“百城万店无假货”活动推出新举措	11:13
1977-9-24	推出	吴永富就势一闪，反手一拳，那家伙被推出三步远	17:19
2000-90-24	推出	2月17日起，二本“夜审”正式推出，并与一本“初试”交替上演	15:17
1969-16-24	推出	”他一个箭步冲上前去，使尽全身力气，把斗车和站在斗车上的一个同志猛推出一丈多远	33:35
1964-25-24	推出	被捕中国人员家属推出三名代表要求去巴西探望亲人	8:10
1971-35-24	推出	有许多截瘫病人被推出医院的大门，有的在床上躺了几年、十几年	8:10
2003-69-24	推出	烤鸡之争引爆了广州零售市场上的超低价大战，广州各大超市纷纷卷入“战局”：普尔斯马特推出“1角钱”促销计划，新一佳采取“5分钱500克青菜”行动	41:43
1972-29-24	推出	当他距离蒋德长只有两米远的时候，一个大浪打来，把他推出几米远	25:27
1990-96-32	浓	哦，这绿色的层次是如此丰富，因树种而不同，因树龄而相异，又因其所在的海拔高度不等而有所区别；阳光透射的明暗度强弱，又像魔术师那样，变幻着或浓或淡的赤、黄、褐、橙、青、蓝、紫等各种各样的绿，它们恰似显示了这绿色交响乐的音域和色泽	69:70
1995-61-32	浓	由于党中央和各级党委的重视，这几年全党特别是干部的理论学习的空气比过去浓了，取得了可喜的成绩	35:36
1963-23-32	浓	农民群众多采用肉眼识别土色的方法来判断土壤的肥瘠，因为一般腐植质多的土色较浓，腐植质少的土色较淡	37:38
1988-88-32	浓	因为我是一个老代表，所以，我感到这一次会议的民主气氛比过去任何一次会议都要浓，都要好，开得很生动	37:38
1999-69-32	浓	随着时光的流逝，吴登云的思乡之情也越来越浓	20:21
1997-58-32	浓	该厂所运用的无氧灌装、二次抽真空、高浓稀释、添加澄清剂、充填二氧化碳等高新技术，在国内啤酒行业是少见的	18:19
1963-42-32	浓	胞核着色浓，核仁刚能看到	4:5
1976-39-32	浓	这种联系实际学理论，使干部看书学习的空气越来越浓	23:24
1963-27-32	浓	这边又是一队队的各族少年们，他们的衣着是各色各样的，却都戴着红领巾；那边又是乘着马驴来赶“巴扎”（市集）的公社男女社员，他们的服饰与城里人并不两样，只有脸上染着更浓的太阳色	81:82
1963-0-32	浓	”因为课本上说的全是陈兴武最熟悉的事，接受得快，越学兴趣越浓	29:30
1988-89-32	浓	近日来，智利国内选举气氛越来越浓	15:16
1995-54-32	浓	但由于民族村使一些民族文化因子脱离了它适宜生存的原有社会环境和文化氛围，商业味过浓，旅游者难于从中体味到民族文化的自然、古朴和纯真，加之民族成分多、集中人力多，因此投资加大，成本提高，增大了经营难度	40:41
1966-48-32	浓	为了进一步搞好科学实验运动，争取第三个五年计划的第一年，在农业生产上有一个全面的好收成，首先要突出政治，把毛主席的书作为我们一切工作的最高指示，把毛主席著作学得更好，把政治空气搞得更浓，并认真地向兄弟单位学习，把我们的科学实验搞得更好	91:92
1977-30-32	浓	回想陈毅同志横戈跃马、奋斗不息的一生，这位久经考验的无产阶级革命家，不就象那霜重色愈浓、历久而弥真的红叶么	42:43
1970-11-32	浓	它们说，尼克松活“象一个啦啦队长”，力图用“乐观的图景”，给“情绪太低沉”、“失败主义色彩太浓”的美帝国主义打气	46:47
1994-53-32	浓	气体扩散法是把天然矿石中炼出铀２３５浓缩成高浓铀，为核武器提供燃料	18:19
1972-18-32	浓	于是，她一把掏出衣兜里的钱，塞在张沛浓的手里：“带上用	18:19
1991-95-32	浓	森林又长又陡又浓又密，不会制造污染	7:8
1964-47-32	浓	暮霭中，阵地绿得更深、更浓了……	12:13
1982-83-32	浓	”他们你一言，我一语，谈兴越来越浓	16:17
1980-70-32	浓	我仿佛回到了青年时代，对世界语的兴趣又浓了	19:20
1996-80-32	浓	村里文化气氛浓了，读书看报的多了，打架斗殴、偷盗、赌博的就相对少了，十多年来没发生一起刑事案件，连续五年被评为“文明村”	6:7
1989-92-32	浓	丁孝浓在此间召开的全国机电设备进口审查管理工作会议上强调，各进口审查机构要坚决执行统一的政令	2:3
1978-22-32	浓	珠缨花鬘友情浓——缅甸文化舞蹈音乐团访华演出观后	6:7
1986-81-32	浓	由于人们对鸟类的兴趣日浓，《赏鸟者文摘》、《美国鸟类》主要鸟禽杂志，十年来销路已增加两倍多	11:12
1966-10-32	浓	毛泽东思想正在改变着人们的精神面貌，广大农村政治空气越来越浓，好人好事不断涌现	29:30
1966-31-32	浓	越学，尝到的甜头越多；越学，学的兴致越浓	19:20
1990-66-32	浓	全省各市认真开展职业道德和社会公德教育，开展“满意在南昌”、“温暖在宜春”、“春意吉安浓”等系列活动，仅鹰潭、丰城等８个城市就有“学雷锋”、为民服务小组４０００多个，帮教小组７６００多个，南昌、丰城、吉安等市还建立了见义勇为奖励基金会，景德镇市连续１０年组织群众开展歌咏比赛月活动，萍乡市近几年坚持每季度开展一次评选最佳新人新事活动	43:44
1996-86-32	浓	最近，美国同墨西哥的贸易战一波未平一波又起，火药味也越来越浓	29:30
1993-76-32	浓	遵纪守法的风气越来越浓，不少地方成立了红白理事会和为民便民义务服务小组，喜事新办，丧事简办，旧风俗得到了改变	10:11
1977-25-32	浓	又黑又浓的眉毛慈祥的眼，你鼓舞我们自力更生把苏修甩在老后边	3:4
1983-75-32	浓	景颇族人民在节日里对射箭的兴致更浓	16:17
1961-3-32	浓	当我们看着窗外春色渐浓，听着祝福的爆竹连响，打开今天的报纸，在这一版上，也尽是春天的消息	10:11
1976-6-32	浓	过去，我们党支部学习革命理论的空气不浓	18:19
1988-56-32	浓	自从美国总统里根8月23日签署了综合贸易法案后，欧共体一直愤愤然，埋怨该法的保护主义色彩太浓，几度声称如自身权益因此受损，将“以牙还牙”地进行报复	45:46
2000-67-32	浓	“石家庄的城市味足了，文明气息浓了	15:16
1978-5-32	浓	是去年的春色又加浓了几层色采	8:9
1960-9-32	浓	遍地的青草，里头夹着黄连、原朴、川芎等名贵的中药材；还有一种茶叶，名叫“狗古脑”，清香扑鼻，泡到六七次，味道仍浓	55:56
1959-20-32	浓	杂文，大概一般是指那些有所感触、抒发情怀、不拘形式、信手拈来的短文章，报上发的不少，但有的知识分子味道太浓，有的与长篇理论文章无甚区别，有的又过于杂了，气魄不大，读后不能给人以强烈的感染	52:53
1957-45-32	浓	另据这个区国庆路一百十七弄居民委员会一个给水站的实验，那里一天淘米七百五十斤，积有沉淀的浓米浆五十七斤，平均每一百斤米损失米浆7.6斤	44:45
1978-1-8	消化	对这些引进的先进技术，我们不仅要组织人力吃透领会，做好消化工作，而且要深入学习研究，知其然，还力求知其所以然	27:29
1960-18-8	消化	因为教学内容和教学方法的改革，基本上做到当堂消化，孩子们的课外作业是不多的	22:24
2002-81-8	消化	在加强司法机关介入证券市场法治化管理的同时，还应该积极探索建立证券市场低成本、高效率解决纠纷的机制，在证券业中建立仲裁或调解机构，使大量的证券民事纠纷在诉讼前得以消化，及时有效地保护广大投资者的合法权益	81:83
1955-14-8	消化	“调查”和“研究”必须密切结合起来进行，一方面搜集材料，一方面消化材料，如果只顾搜集材料，而忽视运用已取得材料来研究解决问题，将会成为材料的奴隶或埋葬在材料的大海里	31:33
1996-56-8	消化	在饲料工业中，利用饲料添加剂，改进动物对饲料的消化能力	23:25
1994-67-8	消化	闲置而未能消化运用的超额准备过多，迫使银行利率在１９８５年１１月降至历史最低水平，而且部分银行竟然以议价或拒收方式来对付大额存款	5:7
1957-28-8	消化	但是单宁在肠道中仍然可以释放出来，对肠壁有收敛作用，使消化能力减低，大便干燥	27:29
1997-61-8	消化	脱离市场需要，不算效益帐，盲目追求“大”，甚至用行政手段强行“拉郎配”，往往会造成只见摊子扩大，不见效益提高，不要说消化承担的债务，就连自身也难保	58:60
1998-55-8	消化	记者：目前粮食财务挂账数额巨大，消化挂账任务艰巨，能否如期完成	16:18
1973-13-8	消化	每到冬天，他就烧热水，不让牛饮冷水；还给牛喂适当的食盐，以增强食欲，帮助消化	36:38
2002-92-8	消化	由于IT生产过剩的消化还需一年，因此，年内企业难以形成新的设备投资高潮，但从中长期看，经过调整，新经济仍将继续发展，各种IT的创新，产品的更新换代，IT服务业的发展，无论在美国还是其它国家，前景都十分广阔	9:11
1964-6-8	消化	譬如，人吃东西，只要是有营养的，什么都可以吃，吃了以后，经过消化，变成自己的血液骨肉等	30:32
1956-2-8	消化	伊凡·弗兰科在另一篇论文学的文章中又讲道：“每一个先进的作家，——无论他是斯拉夫人、德国人、法国人、还是斯堪的纳维亚人，——他本身应该象一株大树，他要把自己的根，尽可能更深地和更牢固地伸到自己亲切的民族的土壤里去，尽可能更多地吸取它的充满活力的乳汁，把它在自己的身上消化掉，而树干和树梢要沉浸在思想性，以及科学的、社会的、美学的和道德的意向的国际主义气氛当中	133:135
