identifier1	identifier2	lemma
1991-64-39	2000-89-39	急
1991-64-39	2001-61-39	急
1991-64-39	2002-50-39	急
1991-64-39	2002-77-39	急
1991-64-39	2003-52-39	急
1961-10-39	2003-52-39	急
1965-31-39	1994-53-39	急
1961-10-39	2002-77-39	急
1965-31-39	2002-77-39	急
1965-31-39	2002-50-39	急
1965-31-39	2001-61-39	急
1965-31-39	2000-89-39	急
1965-31-39	1999-81-39	急
1965-31-39	1998-84-39	急
1965-31-39	1996-72-39	急
1965-31-39	1995-88-39	急
1965-31-39	2003-52-39	急
1959-25-39	1970-46-39	急
1964-34-39	1994-53-39	急
1959-25-39	1970-32-39	急
1957-47-39	1964-34-39	急
1957-47-39	1964-17-39	急
1957-47-39	1962-16-39	急
1957-47-39	1961-10-39	急
1957-47-39	1959-25-39	急
1957-47-39	1958-26-39	急
1957-47-39	1958-20-39	急
1957-47-39	1957-9-39	急
1957-47-39	1957-5-39	急
1957-47-39	1965-31-39	急
1980-62-39	1981-74-39	急
1980-62-39	1982-85-39	急
1980-62-39	1987-75-39	急
1980-62-39	1989-93-39	急
1980-62-39	1990-76-39	急
1980-62-39	1990-94-39	急
1980-62-39	1991-64-39	急
1980-62-39	1994-73-39	急
1980-62-39	1995-88-39	急
1980-62-39	1996-72-39	急
1980-62-39	1982-57-39	急
1957-47-39	1967-42-39	急
1957-47-39	1970-32-39	急
1957-47-39	1970-36-39	急
1957-47-39	2000-89-39	急
1957-47-39	1999-81-39	急
1957-47-39	1998-84-39	急
1957-47-39	1996-72-39	急
1957-47-39	1995-88-39	急
1957-47-39	1994-73-39	急
1957-47-39	1994-53-39	急
1957-47-39	1991-64-39	急
1957-47-39	1990-94-39	急
1957-47-39	1990-76-39	急
1957-47-39	1989-93-39	急
1957-47-39	1987-75-39	急
1957-47-39	1982-85-39	急
1957-47-39	1982-57-39	急
1957-47-39	1981-74-39	急
1957-47-39	1980-62-39	急
1957-47-39	1974-6-39	急
1957-47-39	1974-12-39	急
1957-47-39	1972-39-39	急
1957-47-39	1972-11-39	急
1957-47-39	1970-46-39	急
1980-62-39	1998-84-39	急
1980-62-39	1999-81-39	急
1980-62-39	2000-89-39	急
1980-62-39	2001-61-39	急
1981-74-39	1990-94-39	急
1981-74-39	1991-64-39	急
1981-74-39	1994-53-39	急
1981-74-39	1994-73-39	急
1981-74-39	1995-88-39	急
1981-74-39	1996-72-39	急
1981-74-39	1998-84-39	急
1981-74-39	1999-81-39	急
1981-74-39	2000-89-39	急
1981-74-39	2001-61-39	急
1981-74-39	2002-50-39	急
1981-74-39	2002-77-39	急
1981-74-39	2003-52-39	急
1972-11-39	1982-57-39	急
1972-11-39	1981-74-39	急
1972-11-39	1980-62-39	急
1972-11-39	1974-6-39	急
1959-25-39	1970-36-39	急
1972-11-39	1972-39-39	急
1982-57-39	1982-85-39	急
1982-57-39	1987-75-39	急
1981-74-39	1990-76-39	急
1957-47-39	2001-61-39	急
1981-74-39	1989-93-39	急
1981-74-39	1982-85-39	急
1980-62-39	2002-50-39	急
1980-62-39	2002-77-39	急
1980-62-39	2003-52-39	急
1972-11-39	2003-52-39	急
1972-11-39	2002-77-39	急
1972-11-39	2002-50-39	急
1972-11-39	2001-61-39	急
1972-11-39	2000-89-39	急
1972-11-39	1999-81-39	急
1972-11-39	1998-84-39	急
1972-11-39	1996-72-39	急
1972-11-39	1995-88-39	急
1972-11-39	1994-73-39	急
1972-11-39	1994-53-39	急
1972-11-39	1991-64-39	急
1972-11-39	1990-94-39	急
1972-11-39	1990-76-39	急
1972-11-39	1989-93-39	急
1972-11-39	1987-75-39	急
1972-11-39	1982-85-39	急
1981-74-39	1982-57-39	急
1981-74-39	1987-75-39	急
1982-57-39	1989-93-39	急
1957-47-39	2002-50-39	急
1957-47-39	2003-52-39	急
1957-9-39	1970-36-39	急
1957-9-39	1970-32-39	急
1957-9-39	1967-42-39	急
1957-9-39	1965-31-39	急
1957-9-39	1964-34-39	急
1957-9-39	1964-17-39	急
1957-9-39	1962-16-39	急
1957-9-39	1961-10-39	急
1957-9-39	1959-25-39	急
1957-9-39	1970-46-39	急
1957-9-39	1958-26-39	急
1957-5-39	2003-52-39	急
1957-5-39	2002-77-39	急
1957-5-39	2002-50-39	急
1957-5-39	2001-61-39	急
1957-5-39	2000-89-39	急
1957-5-39	1999-81-39	急
1957-5-39	1998-84-39	急
1957-5-39	1996-72-39	急
1957-5-39	1995-88-39	急
1957-9-39	1958-20-39	急
1957-9-39	1972-11-39	急
1957-9-39	1972-39-39	急
1957-9-39	1974-12-39	急
1957-9-39	2003-52-39	急
1957-9-39	2002-77-39	急
1957-9-39	2002-50-39	急
1957-9-39	2001-61-39	急
1957-9-39	2000-89-39	急
1957-9-39	1999-81-39	急
1957-9-39	1998-84-39	急
1957-9-39	1996-72-39	急
1957-9-39	1995-88-39	急
1957-9-39	1994-73-39	急
1957-9-39	1994-53-39	急
1957-9-39	1991-64-39	急
1957-9-39	1990-94-39	急
1957-9-39	1990-76-39	急
1957-9-39	1989-93-39	急
1957-9-39	1987-75-39	急
1957-9-39	1982-85-39	急
1957-9-39	1982-57-39	急
1957-9-39	1981-74-39	急
1957-9-39	1980-62-39	急
1957-9-39	1974-6-39	急
1957-5-39	1994-73-39	急
1957-5-39	1994-53-39	急
1957-5-39	1991-64-39	急
1957-5-39	1990-94-39	急
1972-39-39	2002-77-39	急
1972-39-39	2002-50-39	急
1972-39-39	2001-61-39	急
1972-39-39	2000-89-39	急
1972-39-39	1999-81-39	急
1972-39-39	1998-84-39	急
1972-39-39	1996-72-39	急
1972-39-39	1995-88-39	急
1972-39-39	1994-73-39	急
1972-39-39	1994-53-39	急
1972-39-39	1991-64-39	急
1972-39-39	1990-94-39	急
1972-39-39	1990-76-39	急
1972-39-39	1989-93-39	急
1972-39-39	1987-75-39	急
1972-39-39	1982-85-39	急
1972-39-39	1982-57-39	急
1972-39-39	1981-74-39	急
1972-39-39	1980-62-39	急
1972-39-39	1974-6-39	急
1972-39-39	1974-12-39	急
1972-39-39	2003-52-39	急
1957-47-39	2002-77-39	急
1957-5-39	1957-9-39	急
1957-5-39	1958-26-39	急
1957-5-39	1990-76-39	急
1957-5-39	1989-93-39	急
1957-5-39	1987-75-39	急
1957-5-39	1982-85-39	急
1957-5-39	1982-57-39	急
1957-5-39	1981-74-39	急
1957-5-39	1980-62-39	急
1957-5-39	1974-6-39	急
1957-5-39	1974-12-39	急
1957-5-39	1972-39-39	急
1957-5-39	1972-11-39	急
1957-5-39	1970-46-39	急
1957-5-39	1970-36-39	急
1957-5-39	1970-32-39	急
1957-5-39	1967-42-39	急
1957-5-39	1965-31-39	急
1957-5-39	1964-34-39	急
1957-5-39	1964-17-39	急
1957-5-39	1962-16-39	急
1957-5-39	1961-10-39	急
1957-5-39	1959-25-39	急
1957-5-39	1958-20-39	急
1982-57-39	1990-76-39	急
1972-11-39	1974-12-39	急
1982-57-39	1991-64-39	急
1964-17-39	1998-84-39	急
1964-17-39	1999-81-39	急
1964-17-39	2000-89-39	急
1964-17-39	2001-61-39	急
1964-17-39	2002-50-39	急
1964-17-39	2002-77-39	急
1964-17-39	2003-52-39	急
1964-17-39	1996-72-39	急
2002-50-39	2003-52-39	急
2001-61-39	2003-52-39	急
1982-85-39	1987-75-39	急
1982-85-39	1989-93-39	急
1982-85-39	1990-76-39	急
1982-85-39	1990-94-39	急
1982-85-39	1991-64-39	急
1982-85-39	1994-53-39	急
2002-50-39	2002-77-39	急
1964-17-39	1995-88-39	急
1964-17-39	1994-73-39	急
1964-17-39	1994-53-39	急
1970-46-39	1972-39-39	急
1970-46-39	1972-11-39	急
1964-17-39	1970-36-39	急
1964-17-39	1970-46-39	急
1964-17-39	1972-11-39	急
1964-17-39	1972-39-39	急
1964-17-39	1974-12-39	急
1964-17-39	1974-6-39	急
1964-17-39	1980-62-39	急
1964-17-39	1981-74-39	急
1964-17-39	1982-57-39	急
1964-17-39	1982-85-39	急
1982-57-39	1990-94-39	急
1964-17-39	1989-93-39	急
1964-17-39	1990-76-39	急
1964-17-39	1990-94-39	急
1964-17-39	1991-64-39	急
1982-85-39	1994-73-39	急
1970-46-39	1974-12-39	急
1982-85-39	1995-88-39	急
1982-85-39	1998-84-39	急
1970-36-39	1987-75-39	急
1970-36-39	1982-85-39	急
1970-36-39	1982-57-39	急
1970-36-39	1981-74-39	急
1970-36-39	1980-62-39	急
1970-36-39	1974-6-39	急
1970-36-39	1974-12-39	急
1970-36-39	1989-93-39	急
1970-36-39	1972-39-39	急
1970-36-39	1970-46-39	急
1959-25-39	1961-10-39	急
1959-25-39	1962-16-39	急
1959-25-39	1964-17-39	急
1959-25-39	1964-34-39	急
1959-25-39	1965-31-39	急
1959-25-39	1967-42-39	急
1970-36-39	1972-11-39	急
1970-36-39	1990-76-39	急
1970-36-39	1990-94-39	急
1970-36-39	1991-64-39	急
1982-85-39	1999-81-39	急
1982-85-39	2000-89-39	急
1982-85-39	2001-61-39	急
1982-85-39	2002-50-39	急
1982-85-39	2002-77-39	急
1982-85-39	2003-52-39	急
1970-36-39	2003-52-39	急
1970-36-39	2002-77-39	急
1970-36-39	2002-50-39	急
1970-36-39	2001-61-39	急
1970-36-39	2000-89-39	急
1970-36-39	1999-81-39	急
1970-36-39	1998-84-39	急
1970-36-39	1996-72-39	急
1970-36-39	1995-88-39	急
1970-36-39	1994-73-39	急
1970-36-39	1994-53-39	急
1982-85-39	1996-72-39	急
1970-46-39	1974-6-39	急
1964-17-39	1987-75-39	急
1970-46-39	1981-74-39	急
1970-46-39	1998-84-39	急
1970-46-39	1999-81-39	急
1970-46-39	2000-89-39	急
1970-46-39	2001-61-39	急
1970-46-39	2002-50-39	急
1970-46-39	2002-77-39	急
1970-46-39	2003-52-39	急
1964-17-39	1970-32-39	急
1970-46-39	1980-62-39	急
1964-17-39	1965-31-39	急
1964-17-39	1964-34-39	急
2002-77-39	2003-52-39	急
1982-57-39	2003-52-39	急
1982-57-39	2002-77-39	急
1982-57-39	2002-50-39	急
1982-57-39	2001-61-39	急
1982-57-39	2000-89-39	急
1982-57-39	1999-81-39	急
1982-57-39	1998-84-39	急
1982-57-39	1996-72-39	急
1982-57-39	1995-88-39	急
1982-57-39	1994-73-39	急
1982-57-39	1994-53-39	急
1970-46-39	1996-72-39	急
1970-46-39	1995-88-39	急
1964-17-39	1967-42-39	急
1970-46-39	1994-53-39	急
1970-46-39	1991-64-39	急
1970-46-39	1990-94-39	急
1970-46-39	1990-76-39	急
1970-46-39	1982-57-39	急
1970-46-39	1989-93-39	急
1970-46-39	1987-75-39	急
1970-46-39	1982-85-39	急
1970-46-39	1994-73-39	急
1964-26-0	1977-23-0	憋
1964-26-0	1979-60-0	憋
1964-26-0	1981-58-0	憋
1960-39-0	2002-92-0	憋
1964-26-0	2000-93-0	憋
1964-26-0	2002-92-0	憋
1964-26-0	1977-11-0	憋
1964-26-0	1982-94-0	憋
1964-26-0	1991-59-0	憋
1960-39-0	1962-45-0	憋
1960-39-0	1961-6-0	憋
1960-39-0	1962-17-0	憋
1960-39-0	2002-79-0	憋
1960-39-0	1964-26-0	憋
1960-39-0	1966-38-0	憋
1960-39-0	1969-13-0	憋
1960-39-0	1969-19-0	憋
1960-39-0	1970-41-0	憋
1964-26-0	1995-89-0	憋
1960-39-0	2000-93-0	憋
1960-39-0	1997-99-0	憋
1960-39-0	1999-71-0	憋
1964-26-0	1990-50-0	憋
1964-26-0	1982-96-0	憋
1960-39-0	1975-16-0	憋
1960-39-0	1976-1-0	憋
1960-39-0	1977-11-0	憋
1960-39-0	1977-23-0	憋
1960-39-0	1977-40-0	憋
1960-39-0	1978-48-0	憋
1960-39-0	1979-60-0	憋
1960-39-0	1980-62-0	憋
1960-39-0	1981-58-0	憋
1960-39-0	1982-94-0	憋
1960-39-0	1982-96-0	憋
1960-39-0	1990-55-0	憋
1960-39-0	1991-59-0	憋
1960-39-0	1995-89-0	憋
1960-39-0	1996-68-0	憋
1960-39-0	1970-8-0	憋
1960-39-0	1999-64-0	憋
1960-39-0	1999-91-0	憋
1964-26-0	1996-68-0	憋
1976-1-0	1997-90-0	憋
1976-1-0	1999-71-0	憋
1964-26-0	1966-38-0	憋
1964-26-0	1969-13-0	憋
1964-26-0	1969-19-0	憋
1964-26-0	1970-41-0	憋
1964-26-0	1975-16-0	憋
1975-16-0	1990-55-0	憋
1975-16-0	1990-78-0	憋
1975-16-0	1991-59-0	憋
1975-16-0	1995-89-0	憋
1975-16-0	1996-68-0	憋
1975-16-0	1997-90-0	憋
1975-16-0	1997-99-0	憋
1975-16-0	1999-64-0	憋
1975-16-0	1999-71-0	憋
1975-16-0	2000-93-0	憋
1975-16-0	2002-79-0	憋
1975-16-0	2002-92-0	憋
1964-26-0	1999-91-0	憋
1964-26-0	1976-1-0	憋
1975-16-0	1990-50-0	憋
1976-1-0	1999-64-0	憋
1975-16-0	1982-96-0	憋
1975-16-0	1980-62-0	憋
1976-1-0	1997-99-0	憋
1976-1-0	1996-68-0	憋
1976-1-0	1995-89-0	憋
1976-1-0	1991-59-0	憋
1976-1-0	1990-55-0	憋
1976-1-0	1982-96-0	憋
1976-1-0	1982-94-0	憋
1976-1-0	1981-58-0	憋
1976-1-0	1977-40-0	憋
1976-1-0	1977-23-0	憋
1964-26-0	1997-90-0	憋
1964-26-0	1997-99-0	憋
1964-26-0	1999-64-0	憋
1964-26-0	1999-71-0	憋
1975-16-0	1977-11-0	憋
1975-16-0	1977-23-0	憋
1975-16-0	1977-40-0	憋
1975-16-0	1978-48-0	憋
1975-16-0	1979-60-0	憋
1975-16-0	1981-58-0	憋
1972-5-0	1977-11-0	憋
1969-13-0	1999-71-0	憋
1960-31-0	2000-93-0	憋
1970-41-0	1995-89-0	憋
1970-41-0	1996-68-0	憋
1958-42-0	1960-39-0	憋
1958-42-0	1961-6-0	憋
1958-42-0	1962-17-0	憋
1958-42-0	1962-45-0	憋
1958-42-0	1964-26-0	憋
1958-42-0	1966-38-0	憋
1958-42-0	1969-13-0	憋
1958-42-0	1969-19-0	憋
1958-42-0	1970-41-0	憋
1958-42-0	1970-8-0	憋
1958-42-0	1975-16-0	憋
1958-42-0	1976-1-0	憋
1958-42-0	1977-11-0	憋
1970-41-0	1991-59-0	憋
1970-41-0	1990-78-0	憋
1970-41-0	1990-55-0	憋
1970-41-0	1990-50-0	憋
1969-19-0	1990-55-0	憋
1969-19-0	1991-59-0	憋
1969-19-0	1997-90-0	憋
1969-19-0	1997-99-0	憋
1969-19-0	1999-64-0	憋
1969-19-0	1999-71-0	憋
1969-19-0	2002-92-0	憋
1958-42-0	1977-23-0	憋
1970-41-0	1970-8-0	憋
1970-41-0	1976-1-0	憋
1970-41-0	1977-23-0	憋
1970-41-0	1977-40-0	憋
1970-41-0	1978-48-0	憋
1970-41-0	1979-60-0	憋
1970-41-0	1980-62-0	憋
1970-41-0	1982-94-0	憋
1970-41-0	1975-16-0	憋
1958-42-0	1977-40-0	憋
1958-42-0	1978-48-0	憋
1958-42-0	1979-60-0	憋
1970-8-0	1977-40-0	憋
1970-8-0	1978-48-0	憋
1970-8-0	1979-60-0	憋
1970-8-0	1980-62-0	憋
1970-8-0	1981-58-0	憋
1970-8-0	1982-94-0	憋
1970-8-0	1982-96-0	憋
1970-8-0	1976-1-0	憋
1970-8-0	1990-50-0	憋
1970-8-0	1997-90-0	憋
1970-8-0	1999-64-0	憋
1970-8-0	1999-91-0	憋
1970-8-0	2000-93-0	憋
1970-8-0	2002-79-0	憋
1970-8-0	2002-92-0	憋
1972-5-0	1976-1-0	憋
1970-8-0	1990-55-0	憋
1969-19-0	1982-96-0	憋
1970-8-0	1975-16-0	憋
1970-41-0	2002-79-0	憋
1958-42-0	1980-62-0	憋
1958-42-0	1981-58-0	憋
1958-42-0	1982-94-0	憋
1958-42-0	1982-96-0	憋
1958-42-0	1990-55-0	憋
1958-42-0	1997-90-0	憋
1958-42-0	1997-99-0	憋
1970-41-0	2002-92-0	憋
1958-42-0	1999-64-0	憋
1958-42-0	2000-93-0	憋
1958-42-0	2002-79-0	憋
1970-41-0	1997-90-0	憋
1970-41-0	1997-99-0	憋
1970-41-0	1999-64-0	憋
1970-41-0	1999-71-0	憋
1970-41-0	1999-91-0	憋
1958-42-0	1999-71-0	憋
1969-19-0	1981-58-0	憋
1969-19-0	1980-62-0	憋
1969-19-0	1979-60-0	憋
1960-31-0	1969-13-0	憋
1960-31-0	1964-26-0	憋
1960-31-0	1962-45-0	憋
1960-31-0	1961-6-0	憋
1960-31-0	1960-39-0	憋
1966-38-0	1969-13-0	憋
1966-38-0	1969-19-0	憋
1960-31-0	1969-19-0	憋
1966-38-0	1970-8-0	憋
1966-38-0	1977-11-0	憋
1966-38-0	1977-23-0	憋
1966-38-0	1977-40-0	憋
1966-38-0	1978-48-0	憋
1966-38-0	1979-60-0	憋
1966-38-0	1980-62-0	憋
1966-38-0	1981-58-0	憋
1966-38-0	1975-16-0	憋
1966-38-0	1982-94-0	憋
1960-31-0	1970-41-0	憋
1960-31-0	1977-11-0	憋
1960-31-0	1999-91-0	憋
1960-31-0	1999-71-0	憋
1960-31-0	1999-64-0	憋
1960-31-0	1997-99-0	憋
1960-31-0	1997-90-0	憋
1960-31-0	1996-68-0	憋
1960-31-0	1995-89-0	憋
1960-31-0	1970-8-0	憋
1960-31-0	1991-59-0	憋
1960-31-0	1990-55-0	憋
1960-31-0	1990-50-0	憋
1960-31-0	1982-96-0	憋
1960-31-0	1982-94-0	憋
1960-31-0	1981-58-0	憋
1960-31-0	1980-62-0	憋
1960-31-0	1979-60-0	憋
1960-31-0	1990-78-0	憋
1960-31-0	2002-79-0	憋
1966-38-0	1982-96-0	憋
1966-38-0	1990-55-0	憋
1969-13-0	1982-94-0	憋
1969-13-0	1982-96-0	憋
1969-13-0	1990-50-0	憋
1969-13-0	1990-55-0	憋
1969-13-0	1990-78-0	憋
1969-13-0	1991-59-0	憋
1969-13-0	1995-89-0	憋
1969-13-0	1981-58-0	憋
1969-13-0	1999-64-0	憋
1969-13-0	2000-93-0	憋
1976-1-0	2000-93-0	憋
1969-19-0	1970-8-0	憋
1969-19-0	1975-16-0	憋
1969-19-0	1976-1-0	憋
1969-19-0	1977-23-0	憋
1969-19-0	1977-40-0	憋
1972-5-0	1995-89-0	憋
1966-38-0	1990-50-0	憋
1969-13-0	1980-62-0	憋
1969-13-0	1978-48-0	憋
1966-38-0	1991-59-0	憋
1966-38-0	1995-89-0	憋
1966-38-0	1997-90-0	憋
1966-38-0	1999-64-0	憋
1966-38-0	1999-71-0	憋
1966-38-0	1999-91-0	憋
1966-38-0	2000-93-0	憋
1969-13-0	1979-60-0	憋
1966-38-0	2002-79-0	憋
1969-13-0	1969-19-0	憋
1969-13-0	1970-41-0	憋
1969-13-0	1970-8-0	憋
1969-13-0	1975-16-0	憋
1969-13-0	1976-1-0	憋
1969-13-0	1977-11-0	憋
1969-13-0	1977-40-0	憋
1966-38-0	2002-92-0	憋
1976-1-0	2002-92-0	憋
1977-40-0	1999-71-0	憋
1977-11-0	1991-59-0	憋
1982-96-0	2002-92-0	憋
1977-23-0	2002-79-0	憋
1977-23-0	2000-93-0	憋
1977-23-0	1999-91-0	憋
1977-23-0	1999-71-0	憋
1977-23-0	1999-64-0	憋
1977-23-0	1997-99-0	憋
1977-23-0	1997-90-0	憋
1977-23-0	1996-68-0	憋
1977-23-0	1991-59-0	憋
1977-23-0	1990-78-0	憋
1977-23-0	1990-55-0	憋
1977-23-0	1990-50-0	憋
1977-23-0	1982-96-0	憋
1982-96-0	2000-93-0	憋
1977-23-0	1982-94-0	憋
1977-23-0	1979-60-0	憋
1977-23-0	1978-48-0	憋
1977-23-0	1977-40-0	憋
1962-17-0	1969-19-0	憋
1962-17-0	1970-41-0	憋
1962-17-0	1975-16-0	憋
1962-17-0	1977-11-0	憋
1962-17-0	1977-23-0	憋
1962-17-0	1977-40-0	憋
1962-17-0	1979-60-0	憋
1962-17-0	1980-62-0	憋
1980-62-0	2002-92-0	憋
1977-11-0	2002-79-0	憋
1977-11-0	2000-93-0	憋
1977-23-0	1980-62-0	憋
1977-11-0	1999-91-0	憋
1982-96-0	1999-91-0	憋
1996-68-0	2002-92-0	憋
1957-24-0	1958-42-0	憋
1982-96-0	1990-50-0	憋
1982-96-0	1990-55-0	憋
1982-96-0	1990-78-0	憋
1982-96-0	1991-59-0	憋
1982-96-0	1996-68-0	憋
1982-96-0	1997-90-0	憋
1977-40-0	2002-92-0	憋
1982-96-0	1999-64-0	憋
1982-96-0	1999-71-0	憋
1996-68-0	1997-99-0	憋
1996-68-0	1999-64-0	憋
1977-40-0	2002-79-0	憋
1977-40-0	2000-93-0	憋
1980-62-0	2002-79-0	憋
1977-40-0	1999-91-0	憋
1977-40-0	1997-99-0	憋
1977-40-0	1995-89-0	憋
1977-40-0	1991-59-0	憋
1977-40-0	1990-78-0	憋
1977-40-0	1990-55-0	憋
1977-40-0	1990-50-0	憋
1977-40-0	1982-96-0	憋
1977-40-0	1982-94-0	憋
1977-40-0	1981-58-0	憋
1977-40-0	1980-62-0	憋
1977-40-0	1979-60-0	憋
1996-68-0	1999-71-0	憋
1996-68-0	2000-93-0	憋
1996-68-0	2002-79-0	憋
1977-40-0	1999-64-0	憋
1977-11-0	1999-71-0	憋
1977-11-0	1999-64-0	憋
1977-11-0	1997-99-0	憋
1961-6-0	1997-90-0	憋
1961-6-0	1996-68-0	憋
1961-6-0	1995-89-0	憋
1961-6-0	1991-59-0	憋
1961-6-0	1990-55-0	憋
1961-6-0	1982-96-0	憋
1961-6-0	1982-94-0	憋
1961-6-0	1981-58-0	憋
1961-6-0	1980-62-0	憋
1961-6-0	1979-60-0	憋
1961-6-0	1978-48-0	憋
1961-6-0	1977-40-0	憋
1961-6-0	1977-11-0	憋
1961-6-0	1976-1-0	憋
1961-6-0	1997-99-0	憋
1961-6-0	1975-16-0	憋
1961-6-0	1969-19-0	憋
1961-6-0	1969-13-0	憋
1962-45-0	1995-89-0	憋
1962-45-0	1991-59-0	憋
1962-45-0	1990-78-0	憋
1962-45-0	1990-55-0	憋
1962-45-0	1982-96-0	憋
1962-45-0	1980-62-0	憋
1962-45-0	1979-60-0	憋
1962-45-0	1978-48-0	憋
1962-45-0	1977-40-0	憋
1962-45-0	1977-23-0	憋
1962-45-0	1976-1-0	憋
1962-45-0	1975-16-0	憋
1961-6-0	1970-8-0	憋
1961-6-0	1999-64-0	憋
1961-6-0	1999-71-0	憋
1961-6-0	1999-91-0	憋
1977-11-0	1996-68-0	憋
1977-11-0	1995-89-0	憋
1978-48-0	1980-62-0	憋
1977-11-0	1990-78-0	憋
1977-11-0	1990-55-0	憋
1977-11-0	1990-50-0	憋
1977-11-0	1982-96-0	憋
1977-11-0	1982-94-0	憋
1977-11-0	1981-58-0	憋
1977-11-0	1980-62-0	憋
1977-11-0	1979-60-0	憋
1977-11-0	1978-48-0	憋
1977-11-0	1977-40-0	憋
1977-11-0	1977-23-0	憋
1962-17-0	1981-58-0	憋
1962-17-0	1982-94-0	憋
1962-45-0	1964-26-0	憋
1961-6-0	2000-93-0	憋
1961-6-0	2002-79-0	憋
1961-6-0	2002-92-0	憋
1962-17-0	2002-92-0	憋
1962-17-0	2002-79-0	憋
1962-17-0	2000-93-0	憋
1957-24-0	1960-31-0	憋
1962-17-0	1999-71-0	憋
1962-17-0	1997-99-0	憋
1962-17-0	1997-90-0	憋
1962-17-0	1996-68-0	憋
1962-17-0	1995-89-0	憋
1962-17-0	1990-50-0	憋
1962-17-0	1982-96-0	憋
1962-17-0	1999-64-0	憋
1957-24-0	1960-39-0	憋
1957-24-0	1961-6-0	憋
1957-24-0	1962-17-0	憋
1982-94-0	1990-50-0	憋
1982-94-0	1995-89-0	憋
1982-94-0	1996-68-0	憋
1982-94-0	1997-90-0	憋
1982-94-0	1997-99-0	憋
1982-94-0	1999-71-0	憋
1982-94-0	1999-91-0	憋
1982-94-0	2000-93-0	憋
1982-94-0	2002-92-0	憋
1957-24-0	2002-92-0	憋
1957-24-0	2002-79-0	憋
1957-24-0	2000-93-0	憋
1957-24-0	1999-91-0	憋
1957-24-0	1999-71-0	憋
1982-94-0	1982-96-0	憋
1957-24-0	1999-64-0	憋
1957-24-0	1997-90-0	憋
1957-24-0	1996-68-0	憋
1957-24-0	1995-89-0	憋
1957-24-0	1991-59-0	憋
1957-24-0	1990-55-0	憋
1957-24-0	1990-50-0	憋
1957-24-0	1982-96-0	憋
1957-24-0	1982-94-0	憋
1957-24-0	1981-58-0	憋
1957-24-0	1980-62-0	憋
1957-24-0	1979-60-0	憋
1957-24-0	1978-48-0	憋
1957-24-0	1977-40-0	憋
1957-24-0	1977-23-0	憋
1957-24-0	1997-99-0	憋
1991-59-0	1999-71-0	憋
1991-59-0	1999-91-0	憋
1991-59-0	2000-93-0	憋
1978-48-0	1981-58-0	憋
1978-48-0	1982-94-0	憋
1978-48-0	1982-96-0	憋
1978-48-0	1990-50-0	憋
1978-48-0	1990-55-0	憋
1978-48-0	1995-89-0	憋
1978-48-0	1996-68-0	憋
1978-48-0	1997-90-0	憋
1978-48-0	1997-99-0	憋
1978-48-0	1999-64-0	憋
1978-48-0	1999-71-0	憋
1978-48-0	1999-91-0	憋
1978-48-0	2000-93-0	憋
1978-48-0	2002-79-0	憋
1978-48-0	2002-92-0	憋
1979-60-0	1980-62-0	憋
1979-60-0	1981-58-0	憋
1991-59-0	2002-92-0	憋
1979-60-0	2002-92-0	憋
1979-60-0	2002-79-0	憋
1979-60-0	1999-71-0	憋
1979-60-0	1999-64-0	憋
1979-60-0	1997-99-0	憋
1957-24-0	1977-11-0	憋
1979-60-0	1997-90-0	憋
1979-60-0	1995-89-0	憋
1979-60-0	1990-78-0	憋
1979-60-0	1990-55-0	憋
1979-60-0	1990-50-0	憋
1979-60-0	1982-96-0	憋
1979-60-0	1982-94-0	憋
1979-60-0	1996-68-0	憋
1962-45-0	1970-8-0	憋
1957-24-0	1976-1-0	憋
1957-24-0	1970-8-0	憋
1990-50-0	1991-59-0	憋
1962-17-0	1962-45-0	憋
1962-17-0	1964-26-0	憋
1962-17-0	1966-38-0	憋
1962-17-0	1969-13-0	憋
1962-45-0	1999-64-0	憋
1962-45-0	1997-99-0	憋
1962-45-0	1997-90-0	憋
1962-45-0	1996-68-0	憋
1980-62-0	1981-58-0	憋
1980-62-0	1982-94-0	憋
1980-62-0	1990-50-0	憋
1980-62-0	1990-55-0	憋
1980-62-0	1990-78-0	憋
1990-50-0	1995-89-0	憋
1980-62-0	1991-59-0	憋
1980-62-0	1996-68-0	憋
1980-62-0	1997-90-0	憋
1980-62-0	1997-99-0	憋
1980-62-0	1999-64-0	憋
1980-62-0	1999-91-0	憋
1980-62-0	2000-93-0	憋
1995-89-0	1996-68-0	憋
1995-89-0	1997-90-0	憋
1995-89-0	1999-64-0	憋
1995-89-0	1999-71-0	憋
1995-89-0	1999-91-0	憋
1995-89-0	2000-93-0	憋
1995-89-0	2002-79-0	憋
1995-89-0	2002-92-0	憋
1980-62-0	1995-89-0	憋
1990-50-0	1996-68-0	憋
1990-50-0	1997-90-0	憋
1990-50-0	1997-99-0	憋
1957-24-0	1970-41-0	憋
1957-24-0	1969-19-0	憋
1957-24-0	1966-38-0	憋
1957-24-0	1964-26-0	憋
1957-24-0	1962-45-0	憋
1991-59-0	1999-64-0	憋
1991-59-0	1997-99-0	憋
1991-59-0	1997-90-0	憋
1991-59-0	1995-89-0	憋
1990-78-0	2002-92-0	憋
1990-78-0	2002-79-0	憋
1990-78-0	1999-71-0	憋
1990-78-0	1997-99-0	憋
1990-78-0	1996-68-0	憋
1990-78-0	1995-89-0	憋
1990-78-0	1991-59-0	憋
1990-55-0	2002-79-0	憋
